product_id,product_name,category,product_weight_kg,fragility_index,shipping_type,weight_category,fragility_category
698,Eye Drop Bottle - Lubricant,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
699,Nasal Spray - Strong,Pharmacy,0.08,3,Air,Very Light,Medium Fragility
700,Bandage Roll - Gentle,Pharmacy,0.2,2,Road,Very Light,Low Fragility
701,Water Bottle - Grip,Drinkware,0.72,3,Road,Light,Medium Fragility
702,Travel Tumbler - Wide,Drinkware,0.5,3,Road,Very Light,Medium Fragility
703,Thermos Flask - Classic,Drinkware,0.78,3,Road,Light,Medium Fragility
704,Glass Bottle - Retro,Drinkware,0.89,4,Sea,Light,High Fragility
705,Wine Bottle - Vintage Red,Drinkware,1.38,4,Sea,Light,High Fragility
706,Juice Pack - Citrus Blend,Drinkware,1.04,3,Road,Light,Medium Fragility
707,Energy Drink - Original,Drinkware,0.58,2,Road,Light,Low Fragility
708,Snack Pack - Classic Mix,Food,0.42,2,Road,Very Light,Low Fragility
709,Snack Bag - Sour,Food,0.29,2,Road,Very Light,Low Fragility
710,Snack Box - Mini,Food,0.9,2,Road,Light,Low Fragility
711,Chocolate Box - White,Food,0.57,2,Air,Light,Low Fragility
712,Cereal Box - Fiber,Food,0.56,2,Road,Light,Low Fragility
713,Cereal Packet - Nuts,Food,0.5,2,Road,Very Light,Low Fragility
714,Tea Box - Spiced,Food,0.34,2,Air,Very Light,Low Fragility
715,Coffee Pack - Strong,Food,0.38,2,Air,Very Light,Low Fragility
716,Granola Pack - Seed Mix,Food,0.62,2,Road,Light,Low Fragility
717,Instant Noodles Pack - Quick,Food,0.47,2,Road,Very Light,Low Fragility
718,Rice Bag 8kg,Food,8.0,1,Sea,Heavy,Low Fragility
719,Sugar Pack 8kg,Food,8.0,1,Sea,Heavy,Low Fragility
720,Cookie Tin - Everyday,Food,1.15,2,Road,Light,Low Fragility
721,Protein Bar Pack - Crunch,Food,0.5,2,Road,Very Light,Low Fragility
722,Snack Mix - Party,Food,0.65,2,Road,Light,Low Fragility
723,Chocolate Bag - Milk Crunch,Food,0.45,2,Air,Very Light,Low Fragility
724,Spice Jar Set - Kitchen,Food,0.91,2,Air,Light,Low Fragility
725,Frozen Veggie Pack - Spinach,Food,1.18,2,Air,Light,Low Fragility
726,Smartphone - Trend,Electronics,0.31,5,Air,Very Light,Very High Fragility
727,Smartphone - Max Pro,Electronics,0.36,5,Air,Very Light,Very High Fragility
728,Tablet - Office Pro,Electronics,0.66,4,Air,Light,High Fragility
729,Tablet Device - School,Electronics,0.58,4,Air,Light,High Fragility
730,Laptop - Home Use,Electronics,2.3,5,Air,Medium,Very High Fragility
731,Headphones - Sports,Electronics,0.31,4,Air,Very Light,High Fragility
732,Bluetooth Speaker - Portable,Electronics,0.68,4,Road,Light,High Fragility
733,Power Bank - Triple Port,Electronics,0.28,3,Air,Very Light,Medium Fragility
734,USB Flash Drive - Duo,Electronics,0.06,2,Air,Very Light,Low Fragility
735,Router - Gaming Pro,Electronics,0.72,3,Road,Light,Medium Fragility
736,"LED Monitor 22""",Electronics,3.6,4,Sea,Medium,High Fragility
737,"Smart TV 44""",Electronics,8.8,4,Sea,Heavy,High Fragility
738,Graphic Tablet - Basic,Electronics,0.82,4,Air,Light,High Fragility
739,Office Paper Ream - Office,Paper Product,2.2,1,Road,Medium,Low Fragility
740,Notebook - Soft Cover,Paper Product,0.47,1,Road,Very Light,Low Fragility
741,Book - Thriller Collection,Paper Product,1.1,1,Road,Light,Low Fragility
742,Diary - Writer,Paper Product,0.52,1,Road,Light,Low Fragility
743,Children Story Book - Ocean,Paper Product,0.45,1,Road,Very Light,Low Fragility
744,Coloring Book Set - City,Paper Product,1.09,1,Road,Light,Low Fragility
745,Recipe Book - World Cuisine,Paper Product,0.7,1,Road,Light,Low Fragility
746,Planner Notebook - Workweek,Paper Product,0.53,1,Air,Light,Low Fragility
747,Hardcover Novel - Modern,Paper Product,1.03,1,Road,Light,Low Fragility
748,Magazine Bundle - Cars,Paper Product,0.88,1,Road,Light,Low Fragility
749,Perfume Bottle - Blossom,Cosmetics,0.22,4,Road,Very Light,High Fragility
750,Perfume Set - Blossom,Cosmetics,0.8,4,Road,Light,High Fragility
751,Shampoo Bottle - Daily Care,Cosmetics,0.41,3,Road,Very Light,Medium Fragility
752,Shampoo Pack - Smooth & Shine,Cosmetics,0.6,3,Road,Light,Medium Fragility
753,Face Serum Bottle - Glow,Cosmetics,0.18,4,Road,Very Light,High Fragility
754,Lipstick - Rose,Cosmetics,0.11,3,Road,Very Light,Medium Fragility
755,Compact Powder - Neutral,Cosmetics,0.13,3,Road,Very Light,Medium Fragility
756,Eyeshadow Kit - Pastel,Cosmetics,0.26,3,Road,Very Light,Medium Fragility
757,Nail Polish Set - Soft,Cosmetics,0.29,3,Road,Very Light,Medium Fragility
758,Sunscreen Lotion SPF18,Cosmetics,0.29,2,Road,Very Light,Low Fragility
759,Beard Oil Bottle - Citrus,Cosmetics,0.16,3,Road,Very Light,Medium Fragility
760,Hair Gel Jar - Flexible,Cosmetics,0.37,2,Road,Very Light,Low Fragility
761,Medicine Pack - Energy Boost,Pharmacy,0.17,3,Air,Very Light,Medium Fragility
762,Medicine Syrup - Kids Fever,Pharmacy,0.28,3,Air,Very Light,Medium Fragility
763,Vitamin Bottle - Joint,Pharmacy,0.3,3,Road,Very Light,Medium Fragility
764,Vitamin Box - Daily Plus,Pharmacy,0.57,3,Road,Light,Medium Fragility
765,First Aid Kit - Large,Pharmacy,0.95,3,Road,Light,Medium Fragility
766,Digital Thermometer - Touch,Pharmacy,0.11,3,Air,Very Light,Medium Fragility
767,Glucose Meter - Premium,Pharmacy,0.25,3,Air,Very Light,Medium Fragility
768,Eye Drop Bottle - Soothing,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
769,Nasal Spray - Comfort,Pharmacy,0.08,3,Air,Very Light,Medium Fragility
770,Bandage Roll - Soft,Pharmacy,0.21,2,Road,Very Light,Low Fragility
771,Water Bottle - Colored,Drinkware,0.7,3,Road,Light,Medium Fragility
772,Travel Tumbler - Slim,Drinkware,0.45,3,Road,Very Light,Medium Fragility
773,Thermos Flask - Family,Drinkware,0.82,3,Road,Light,Medium Fragility
774,Glass Bottle - Thick,Drinkware,0.93,4,Sea,Light,High Fragility
775,Wine Bottle - House Red,Drinkware,1.34,4,Sea,Light,High Fragility
776,Juice Pack - Mango,Drinkware,1.02,3,Road,Light,Medium Fragility
777,Energy Drink - Energy Max,Drinkware,0.59,2,Road,Light,Low Fragility
778,Snack Pack - Light Salt,Food,0.39,2,Road,Very Light,Low Fragility
779,Snack Bag - Pepper,Food,0.3,2,Road,Very Light,Low Fragility
780,Snack Box - Entertainment,Food,1.1,2,Road,Light,Low Fragility
781,Chocolate Box - Assorted Nuts,Food,0.69,2,Air,Light,Low Fragility
782,Cereal Box - Multigrain,Food,0.59,2,Road,Light,Low Fragility
783,Cereal Packet - Banana,Food,0.51,2,Road,Light,Low Fragility
784,Tea Box - Classic,Food,0.35,2,Air,Very Light,Low Fragility
785,Coffee Pack - Mocha,Food,0.39,2,Air,Very Light,Low Fragility
786,Granola Pack - Honey Nut,Food,0.61,2,Road,Light,Low Fragility
787,Instant Noodles Pack - Teriyaki,Food,0.52,2,Road,Light,Low Fragility
788,Rice Bag 9kg,Food,9.0,1,Sea,Heavy,Low Fragility
789,Sugar Pack 9kg,Food,9.0,1,Sea,Heavy,Low Fragility
790,Cookie Tin - Gift Pack,Food,1.28,2,Road,Light,Low Fragility
791,Protein Bar Pack - Cocoa,Food,0.51,2,Road,Light,Low Fragility
792,Snack Mix - Mix Nuts,Food,0.66,2,Road,Light,Low Fragility
793,Chocolate Bag - Nougat,Food,0.47,2,Air,Very Light,Low Fragility
794,Spice Jar Set - BBQ,Food,0.93,2,Air,Light,Low Fragility
795,Frozen Veggie Pack - French Beans,Food,1.22,2,Air,Light,Low Fragility
796,Smartphone - Youth,Electronics,0.3,5,Air,Very Light,Very High Fragility
797,Smartphone - Max Ultra,Electronics,0.37,5,Air,Very Light,Very High Fragility
798,Tablet - Media Pro,Electronics,0.68,4,Air,Light,High Fragility
799,Tablet Device - Reader,Electronics,0.54,4,Air,Light,High Fragility
800,Laptop - Ultra Slim,Electronics,1.8,5,Air,Light,Very High Fragility
801,Headphones - Studio Pro,Electronics,0.41,4,Air,Very Light,High Fragility
802,Bluetooth Speaker - Max,Electronics,1.5,4,Road,Light,High Fragility
803,Power Bank - Quick,Electronics,0.29,3,Air,Very Light,Medium Fragility
804,USB Flash Drive - Secure,Electronics,0.07,2,Air,Very Light,Low Fragility
805,Router - Dual Antenna,Electronics,0.69,3,Road,Light,Medium Fragility
806,"LED Monitor 24"" Slim",Electronics,3.9,4,Sea,Medium,High Fragility
807,"Smart TV 60""",Electronics,12.2,4,Sea,Heavy,High Fragility
808,Graphic Tablet - Advanced,Electronics,1.25,4,Air,Light,High Fragility
809,Office Paper Ream - White,Paper Product,2.1,1,Road,Medium,Low Fragility
810,Notebook - Large,Paper Product,0.55,1,Road,Light,Low Fragility
811,Book - Detective,Paper Product,0.96,1,Road,Light,Low Fragility
812,Diary - Planner,Paper Product,0.53,1,Road,Light,Low Fragility
813,Children Story Book - Dinosaurs,Paper Product,0.48,1,Road,Very Light,Low Fragility
814,Coloring Book Set - Space,Paper Product,1.13,1,Road,Light,Low Fragility
815,Recipe Book - Healthy Eating,Paper Product,0.71,1,Road,Light,Low Fragility
816,Planner Notebook - Yearly,Paper Product,0.57,1,Air,Light,Low Fragility
817,Hardcover Novel - Classic,Paper Product,1.09,1,Road,Light,Low Fragility
818,Magazine Bundle - Cooking,Paper Product,0.87,1,Road,Light,Low Fragility
819,Perfume Bottle - Night Bloom,Cosmetics,0.25,4,Road,Very Light,High Fragility
820,Perfume Set - Night Bloom,Cosmetics,0.86,4,Road,Light,High Fragility
821,Shampoo Bottle - Hydrating,Cosmetics,0.42,3,Road,Very Light,Medium Fragility
822,Shampoo Pack - Thick Hair,Cosmetics,0.62,3,Road,Light,Medium Fragility
823,Face Serum Bottle - Youth,Cosmetics,0.19,4,Road,Very Light,High Fragility
824,Lipstick - Deep Red,Cosmetics,0.11,3,Road,Very Light,Medium Fragility
825,Compact Powder - Fair,Cosmetics,0.12,3,Road,Very Light,Medium Fragility
826,Eyeshadow Kit - Jewel,Cosmetics,0.27,3,Road,Very Light,Medium Fragility
827,Nail Polish Set - Bold,Cosmetics,0.3,3,Road,Very Light,Medium Fragility
828,Sunscreen Lotion SPF35,Cosmetics,0.33,2,Road,Very Light,Low Fragility
829,Beard Oil Bottle - Ocean,Cosmetics,0.17,3,Road,Very Light,Medium Fragility
830,Hair Gel Jar - Glossy,Cosmetics,0.38,2,Road,Very Light,Low Fragility
831,Medicine Pack - Metabolism,Pharmacy,0.17,3,Air,Very Light,Medium Fragility
832,Medicine Syrup - Bronchial,Pharmacy,0.33,3,Air,Very Light,Medium Fragility
833,Vitamin Bottle - Detox,Pharmacy,0.29,3,Road,Very Light,Medium Fragility
834,Vitamin Box - Sleep,Pharmacy,0.58,3,Road,Light,Medium Fragility
835,First Aid Kit - Premium Home,Pharmacy,1.0,3,Road,Light,Medium Fragility
836,Digital Thermometer - Bluetooth,Pharmacy,0.12,3,Air,Very Light,Medium Fragility
837,Glucose Meter - Wireless,Pharmacy,0.26,3,Air,Very Light,Medium Fragility
838,Eye Drop Bottle - Allergy Care,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
839,Nasal Spray - Fresh Air,Pharmacy,0.09,3,Air,Very Light,Medium Fragility
840,Bandage Roll - Soft Grip,Pharmacy,0.22,2,Road,Very Light,Low Fragility
841,Water Bottle - Gradient,Drinkware,0.73,3,Road,Light,Medium Fragility
842,Travel Tumbler - Grip Handle,Drinkware,0.49,3,Road,Very Light,Medium Fragility
843,Thermos Flask - Duo,Drinkware,0.84,3,Road,Light,Medium Fragility
844,Glass Bottle - Tall,Drinkware,0.94,4,Sea,Light,High Fragility
845,Wine Bottle - Premium Blend,Drinkware,1.37,4,Sea,Light,High Fragility
846,Juice Pack - Guava,Drinkware,1.01,3,Road,Light,Medium Fragility
847,Energy Drink - Max Power,Drinkware,0.6,2,Road,Light,Low Fragility
848,Snack Pack - Crunchy Mix,Food,0.43,2,Road,Very Light,Low Fragility
849,Snack Bag - Spicy Lime,Food,0.31,2,Road,Very Light,Low Fragility
850,Snack Box - Combo,Food,1.2,2,Road,Light,Low Fragility
851,Chocolate Box - Fruit & Nut,Food,0.7,2,Air,Light,Low Fragility
852,Cereal Box - Honey Oats,Food,0.61,2,Road,Light,Low Fragility
853,Cereal Packet - Cinnamon,Food,0.52,2,Road,Light,Low Fragility
854,Tea Box - Mint,Food,0.34,2,Air,Very Light,Low Fragility
855,Coffee Pack - Caramel,Food,0.4,2,Air,Very Light,Low Fragility
856,Granola Pack - Cranberry,Food,0.63,2,Road,Light,Low Fragility
857,Instant Noodles Pack - Tomato,Food,0.53,2,Road,Light,Low Fragility
858,Rice Bag 10kg Premium,Food,10.0,1,Sea,Heavy,Low Fragility
859,Sugar Pack 10kg Premium,Food,10.0,1,Sea,Heavy,Low Fragility
860,Cookie Tin - Choco Mix,Food,1.32,2,Road,Light,Low Fragility
861,Protein Bar Pack - Fruit,Food,0.52,2,Road,Light,Low Fragility
862,Snack Mix - Deluxe,Food,0.68,2,Road,Light,Low Fragility
863,Chocolate Bag - Mixed,Food,0.48,2,Air,Very Light,Low Fragility
864,Spice Jar Set - Kitchen Pro,Food,0.95,2,Air,Light,Low Fragility
865,Frozen Veggie Pack - Stir Fry,Food,1.26,2,Air,Light,Low Fragility
866,Smartphone - Ultra Camera,Electronics,0.35,5,Air,Very Light,Very High Fragility
867,Smartphone - Long Life,Electronics,0.34,5,Air,Very Light,Very High Fragility
868,Tablet - Artist,Electronics,0.7,4,Air,Light,High Fragility
869,Tablet Device - Office Slim,Electronics,0.6,4,Air,Light,High Fragility
870,Laptop - Heavy Duty,Electronics,3.4,5,Air,Medium,Very High Fragility
871,Headphones - DJ,Electronics,0.42,4,Air,Very Light,High Fragility
872,Bluetooth Speaker - Rugged,Electronics,1.6,4,Road,Light,High Fragility
873,Power Bank - Rugged,Electronics,0.34,3,Air,Very Light,Medium Fragility
874,USB Flash Drive - Compact,Electronics,0.06,2,Air,Very Light,Low Fragility
875,Router - Tri-Band,Electronics,0.75,3,Road,Light,Medium Fragility
876,"LED Monitor 30""",Electronics,4.8,4,Sea,Medium,High Fragility
877,"Smart TV 62""",Electronics,12.8,4,Sea,Heavy,High Fragility
878,Graphic Tablet - Pro Studio,Electronics,1.35,4,Air,Light,High Fragility
879,Office Paper Ream - Smooth,Paper Product,2.4,1,Road,Medium,Low Fragility
880,Notebook - Classic,Paper Product,0.51,1,Road,Light,Low Fragility
881,Book - Collection,Paper Product,1.2,1,Road,Light,Low Fragility
882,Diary - Premium,Paper Product,0.56,1,Road,Light,Low Fragility
883,Children Story Book - Princess,Paper Product,0.49,1,Road,Very Light,Low Fragility
884,Coloring Book Set - Fantasy,Paper Product,1.12,1,Road,Light,Low Fragility
885,Recipe Book - Desserts,Paper Product,0.72,1,Road,Light,Low Fragility
886,Planner Notebook - Office,Paper Product,0.55,1,Air,Light,Low Fragility
887,Hardcover Novel - Bestseller,Paper Product,1.11,1,Road,Light,Low Fragility
888,Magazine Bundle - Mixed,Paper Product,0.9,1,Road,Light,Low Fragility
889,Perfume Bottle - Spring,Cosmetics,0.23,4,Road,Very Light,High Fragility
890,Perfume Set - Spring,Cosmetics,0.82,4,Road,Light,High Fragility
891,Shampoo Bottle - Color Care,Cosmetics,0.43,3,Road,Very Light,Medium Fragility
892,Shampoo Pack - Gentle,Cosmetics,0.61,3,Road,Light,Medium Fragility
893,Face Serum Bottle - Firming,Cosmetics,0.19,4,Road,Very Light,High Fragility
894,Lipstick - Soft Pink,Cosmetics,0.11,3,Road,Very Light,Medium Fragility
895,Compact Powder - Beige Sand,Cosmetics,0.13,3,Road,Very Light,Medium Fragility
896,Eyeshadow Kit - Neutral,Cosmetics,0.26,3,Road,Very Light,Medium Fragility
897,Nail Polish Set - Fashion,Cosmetics,0.3,3,Road,Very Light,Medium Fragility
898,Sunscreen Lotion SPF28,Cosmetics,0.3,2,Road,Very Light,Low Fragility
899,Beard Oil Bottle - Forest,Cosmetics,0.17,3,Road,Very Light,Medium Fragility
900,Hair Gel Jar - Sport,Cosmetics,0.39,2,Road,Very Light,Low Fragility
901,Medicine Pack - Heart Health,Pharmacy,0.18,3,Air,Very Light,Medium Fragility
902,Medicine Syrup - Kids Cold,Pharmacy,0.29,3,Air,Very Light,Medium Fragility
903,Vitamin Bottle - Vision,Pharmacy,0.28,3,Road,Very Light,Medium Fragility
904,Vitamin Box - Senior Care,Pharmacy,0.59,3,Road,Light,Medium Fragility
905,First Aid Kit - Universal,Pharmacy,1.05,3,Road,Light,Medium Fragility
906,Digital Thermometer - Pro,Pharmacy,0.12,3,Air,Very Light,Medium Fragility
907,Glucose Meter - USB,Pharmacy,0.27,3,Air,Very Light,Medium Fragility
908,Eye Drop Bottle - Ultra Moist,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
909,Nasal Spray - Relief,Pharmacy,0.09,3,Air,Very Light,Medium Fragility
910,Bandage Roll - Stretch,Pharmacy,0.23,2,Road,Very Light,Low Fragility
911,Water Bottle - Office,Drinkware,0.71,3,Road,Light,Medium Fragility
912,Travel Tumbler - Sipper,Drinkware,0.46,3,Road,Very Light,Medium Fragility
913,Thermos Flask - Premium,Drinkware,0.83,3,Road,Light,Medium Fragility
914,Glass Bottle - Clear,Drinkware,0.92,4,Sea,Light,High Fragility
915,Wine Bottle - Classic Blend,Drinkware,1.35,4,Sea,Light,High Fragility
916,Juice Pack - Orange,Drinkware,1.02,3,Road,Light,Medium Fragility
917,Energy Drink - Blue,Drinkware,0.59,2,Road,Light,Low Fragility
918,Snack Pack - Tandoori,Food,0.41,2,Road,Very Light,Low Fragility
919,Snack Bag - Herb,Food,0.3,2,Road,Very Light,Low Fragility
920,Snack Box - Friends Pack,Food,1.18,2,Road,Light,Low Fragility
921,Chocolate Box - Crispy,Food,0.68,2,Air,Light,Low Fragility
922,Cereal Box - Kids Honey,Food,0.57,2,Road,Light,Low Fragility
923,Cereal Packet - Almond,Food,0.51,2,Road,Light,Low Fragility
924,Tea Box - Assam,Food,0.36,2,Air,Very Light,Low Fragility
925,Coffee Pack - Strong Roast,Food,0.4,2,Air,Very Light,Low Fragility
926,Granola Pack - Cashew,Food,0.62,2,Road,Light,Low Fragility
927,Instant Noodles Pack - Masala,Food,0.53,2,Road,Light,Low Fragility
928,Rice Bag 5kg Premium,Food,5.0,1,Sea,Medium,Low Fragility
929,Sugar Pack 5kg Premium,Food,5.0,1,Sea,Medium,Low Fragility
930,Cookie Tin - Classic,Food,1.2,2,Road,Light,Low Fragility
931,Protein Bar Pack - Berry,Food,0.52,2,Road,Light,Low Fragility
932,Snack Mix - Travel,Food,0.64,2,Road,Light,Low Fragility
933,Chocolate Bag - Truffle,Food,0.47,2,Air,Very Light,Low Fragility
934,Spice Jar Set - Premium Mix,Food,0.96,2,Air,Light,Low Fragility
935,Frozen Veggie Pack - Garden Mix,Food,1.27,2,Air,Light,Low Fragility
936,Smartphone - Entry,Electronics,0.29,5,Air,Very Light,Very High Fragility
937,Smartphone - Performance,Electronics,0.35,5,Air,Very Light,Very High Fragility
938,Tablet - Standard,Electronics,0.6,4,Air,Light,High Fragility
939,Tablet Device - Compact,Electronics,0.53,4,Air,Light,High Fragility
940,Laptop - Compact,Electronics,2.0,5,Air,Light,Very High Fragility
941,Headphones - Wireless Pro,Electronics,0.36,4,Air,Very Light,High Fragility
942,Bluetooth Speaker - Barrel,Electronics,1.2,4,Road,Light,High Fragility
943,Power Bank - Ultra Slim,Electronics,0.2,3,Air,Very Light,Medium Fragility
944,USB Flash Drive - Metal,Electronics,0.06,2,Air,Very Light,Low Fragility
945,Router - Compact,Electronics,0.5,3,Road,Very Light,Medium Fragility
946,"LED Monitor 26""",Electronics,4.2,4,Sea,Medium,High Fragility
947,"Smart TV 54""",Electronics,10.8,4,Sea,Heavy,High Fragility
948,Graphic Tablet - Portable,Electronics,0.9,4,Air,Light,High Fragility
949,Office Paper Ream - Standard,Paper Product,2.2,1,Road,Medium,Low Fragility
950,Notebook - Medium,Paper Product,0.5,1,Road,Very Light,Low Fragility
951,Book - Novel Set,Paper Product,1.15,1,Road,Light,Low Fragility
952,Diary - A5,Paper Product,0.48,1,Road,Very Light,Low Fragility
953,Children Story Book - Heroes 2,Paper Product,0.47,1,Road,Very Light,Low Fragility
954,Coloring Book Set - Jungle,Paper Product,1.1,1,Road,Light,Low Fragility
955,Recipe Book - Breakfast,Paper Product,0.69,1,Road,Light,Low Fragility
956,Planner Notebook - Student,Paper Product,0.52,1,Air,Light,Low Fragility
957,Hardcover Novel - Limited,Paper Product,1.12,1,Road,Light,Low Fragility
958,Magazine Bundle - Art,Paper Product,0.86,1,Road,Light,Low Fragility
959,Perfume Bottle - Fresh Air,Cosmetics,0.22,4,Road,Very Light,High Fragility
960,Perfume Set - Fresh Air,Cosmetics,0.81,4,Road,Light,High Fragility
961,Shampoo Bottle - Quick Wash,Cosmetics,0.4,3,Road,Very Light,Medium Fragility
962,Shampoo Pack - Family Care,Cosmetics,0.63,3,Road,Light,Medium Fragility
963,Face Serum Bottle - Daily Care,Cosmetics,0.18,4,Road,Very Light,High Fragility
964,Lipstick - Wine,Cosmetics,0.11,3,Road,Very Light,Medium Fragility
965,Compact Powder - Honey,Cosmetics,0.13,3,Road,Very Light,Medium Fragility
966,Eyeshadow Kit - Warm,Cosmetics,0.25,3,Road,Very Light,Medium Fragility
967,Nail Polish Set - Classic Red,Cosmetics,0.29,3,Road,Very Light,Medium Fragility
968,Sunscreen Lotion SPF22,Cosmetics,0.29,2,Road,Very Light,Low Fragility
969,Beard Oil Bottle - Woody,Cosmetics,0.17,3,Road,Very Light,Medium Fragility
970,Hair Gel Jar - Texture,Cosmetics,0.37,2,Road,Very Light,Low Fragility
971,Medicine Pack - Sugar Control,Pharmacy,0.18,3,Air,Very Light,Medium Fragility
972,Medicine Syrup - Night,Pharmacy,0.31,3,Air,Very Light,Medium Fragility
973,Vitamin Bottle - Cardio,Pharmacy,0.3,3,Road,Very Light,Medium Fragility
974,Vitamin Box - Active,Pharmacy,0.58,3,Road,Light,Medium Fragility
975,First Aid Kit - All Purpose,Pharmacy,0.98,3,Road,Light,Medium Fragility
976,Digital Thermometer - Fast,Pharmacy,0.11,3,Air,Very Light,Medium Fragility
977,Glucose Meter - Compact Pro,Pharmacy,0.23,3,Air,Very Light,Medium Fragility
978,Eye Drop Bottle - Clear Vision,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
979,Nasal Spray - Gentle Mist,Pharmacy,0.08,3,Air,Very Light,Medium Fragility
980,Bandage Roll - Breathable,Pharmacy,0.21,2,Road,Very Light,Low Fragility
981,Water Bottle - Ultra,Drinkware,0.74,3,Road,Light,Medium Fragility
982,Travel Tumbler - Dual,Drinkware,0.48,3,Road,Very Light,Medium Fragility
983,Thermos Flask - Sports,Drinkware,0.8,3,Road,Light,Medium Fragility
984,Glass Bottle - Light,Drinkware,0.88,4,Sea,Light,High Fragility
985,Wine Bottle - Fine Red,Drinkware,1.33,4,Sea,Light,High Fragility
986,Juice Pack - Pineapple,Drinkware,1.03,3,Road,Light,Medium Fragility
987,Energy Drink - Punch,Drinkware,0.6,2,Road,Light,Low Fragility
988,Snack Pack - Salt & Vinegar,Food,0.4,2,Road,Very Light,Low Fragility
989,Snack Bag - Peri Peri,Food,0.31,2,Road,Very Light,Low Fragility
990,Snack Box - Mega,Food,1.25,2,Road,Light,Low Fragility
991,Chocolate Box - Rich,Food,0.7,2,Air,Light,Low Fragility
992,Cereal Box - Choco Flakes,Food,0.6,2,Road,Light,Low Fragility
993,Cereal Packet - Honey Nut,Food,0.52,2,Road,Light,Low Fragility
994,Tea Box - Herbal Classic,Food,0.37,2,Air,Very Light,Low Fragility
995,Coffee Pack - Premium Roast,Food,0.41,2,Air,Very Light,Low Fragility
996,Granola Pack - Deluxe,Food,0.64,2,Road,Light,Low Fragility
997,Instant Noodles Pack - Classic,Food,0.54,2,Road,Light,Low Fragility
998,Rice Bag 12kg,Food,12.0,1,Sea,Heavy,Low Fragility
999,Sugar Pack 12kg,Food,12.0,1,Sea,Heavy,Low Fragility
1000,Cookie Tin - King Size,Food,1.4,2,Road,Light,Low Fragility
1001,Wireless Mouse - Gaming,Electronics,0.16,3,Air,Very Light,Medium Fragility
1002,Wireless Mouse - Silent,Electronics,0.15,3,Air,Very Light,Medium Fragility
1003,Wireless Mouse - Vertical,Electronics,0.18,3,Air,Very Light,Medium Fragility
1004,Smartphone - Gaming Edition,Electronics,0.36,5,Air,Very Light,Very High Fragility
1005,Smartphone - Compact Lite,Electronics,0.28,5,Air,Very Light,Very High Fragility
1006,Smartphone - Business Max,Electronics,0.37,5,Air,Very Light,Very High Fragility
1007,Tablet - Kids Fun,Electronics,0.52,4,Air,Light,High Fragility
1008,Tablet - Reading Pro,Electronics,0.57,4,Air,Light,High Fragility
1009,Tablet - Graphic,Electronics,0.69,4,Air,Light,High Fragility
1010,Laptop - Office Slim,Electronics,2.2,5,Air,Medium,Very High Fragility
1011,Laptop - Office Heavy,Electronics,2.9,5,Air,Medium,Very High Fragility
1012,Laptop - Creator Pro,Electronics,3.0,5,Air,Medium,Very High Fragility
1013,Headphones - In-Ear,Electronics,0.12,4,Air,Very Light,High Fragility
1014,Headphones - Over-Ear,Electronics,0.4,4,Air,Very Light,High Fragility
1015,Headphones - Wireless Lite,Electronics,0.3,4,Air,Very Light,High Fragility
1016,Bluetooth Speaker - Cube,Electronics,0.6,4,Road,Light,High Fragility
1017,Bluetooth Speaker - Round,Electronics,0.7,4,Road,Light,High Fragility
1018,Bluetooth Speaker - Slim,Electronics,0.5,4,Road,Very Light,High Fragility
1019,Power Bank - 10000mAh,Electronics,0.25,3,Air,Very Light,Medium Fragility
1020,Power Bank - 20000mAh,Electronics,0.4,3,Air,Very Light,Medium Fragility
1021,Power Bank - 5000mAh,Electronics,0.18,3,Air,Very Light,Medium Fragility
1022,USB Flash Drive - 4GB,Electronics,0.05,2,Air,Very Light,Low Fragility
1023,USB Flash Drive - 2-in-1,Electronics,0.06,2,Air,Very Light,Low Fragility
1024,USB Flash Drive - 3.0,Electronics,0.05,2,Air,Very Light,Low Fragility
1025,Router - Home WiFi,Electronics,0.52,3,Road,Light,Medium Fragility
1026,Router - Office WiFi,Electronics,0.7,3,Road,Light,Medium Fragility
1027,Router - Travel WiFi,Electronics,0.4,3,Road,Very Light,Medium Fragility
1028,"LED Monitor 20""",Electronics,3.3,4,Sea,Medium,High Fragility
1029,"LED Monitor 28""",Electronics,4.9,4,Sea,Medium,High Fragility
1030,"LED Monitor 34""",Electronics,6.3,4,Sea,Heavy,High Fragility
1031,"Smart TV 39""",Electronics,7.9,4,Sea,Heavy,High Fragility
1032,"Smart TV 47""",Electronics,9.3,4,Sea,Heavy,High Fragility
1033,"Smart TV 70""",Electronics,15.0,4,Sea,Heavy,High Fragility
1034,Graphic Tablet - Beginner,Electronics,0.78,4,Air,Light,High Fragility
1035,Graphic Tablet - Mid,Electronics,1.05,4,Air,Light,High Fragility
1036,Graphic Tablet - Expert,Electronics,1.4,4,Air,Light,High Fragility
1037,Office Paper Ream - A4,Paper Product,2.3,1,Road,Medium,Low Fragility
1038,Office Paper Ream - A3,Paper Product,3.8,1,Road,Medium,Low Fragility
1039,Office Paper Ream - Legal,Paper Product,2.6,1,Road,Medium,Low Fragility
1040,Notebook - Pocket,Paper Product,0.25,1,Road,Very Light,Low Fragility
