material_id,strength_mpa,weight_capacity,biodegradability_percent,co2_emission_score,recyclability_percent,cost_per_kg,industry_use_case,material_type_Cardboard,material_type_Paper/Bio-Based,material_type_Plastic,material_type_Steel,CII,CEI,MSS
MAT_0253,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.05555555555557,50.57971014492754,32.437249460376194
MAT_0254,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1339285714285714,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.53826530612244,62.23188405797101,33.36355226641998
MAT_0255,0.1304347826086956,0.0851063829787234,0.0,0.2232142857142857,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,57.17261904761906,50.57971014492754,29.770582793709526
MAT_0256,0.1304347826086956,0.0851063829787234,0.0,0.1904761904761904,0.711111111111111,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,58.253968253968246,50.57971014492754,29.103916127042854
MAT_0257,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.31802721088434,62.23188405797101,31.363552266419976
MAT_0258,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.051587301587304,50.57971014492754,31.10391612704285
MAT_0259,0.0,0.0,1.0,0.0625,0.977777777777778,0.0,"Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection",False,True,False,False,96.31944444444444,70.0,29.33333333333334
MAT_0260,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,0.8666666666666667,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,86.82397959183673,62.23188405797101,29.36355226641998
MAT_0261,0.1304347826086956,0.0851063829787234,0.0,0.5446428571428572,0.4666666666666665,0.3333333333333333,"Low-Value Goods, Secondary Protection for Non-Fragile Items",False,False,True,False,34.4345238095238,50.57971014492754,21.77058279370952
MAT_0262,0.1304347826086956,0.0851063829787234,0.0,0.2470238095238094,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,59.87103174603175,50.57971014492754,34.437249460376194
MAT_0263,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.09183673469387,62.23188405797101,33.36355226641998
MAT_0264,0.1304347826086956,0.0851063829787234,0.0,0.2232142857142857,0.6444444444444444,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,54.95039682539682,50.57971014492754,27.103916127042854
MAT_0265,0.0,0.0,1.0,0.056547619047619,1.0,0.0,"Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection",False,True,False,False,97.17261904761905,70.0,30.0
MAT_0266,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,0.8666666666666667,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,86.82397959183673,62.23188405797101,29.36355226641998
MAT_0267,0.1304347826086956,0.0851063829787234,0.0,0.181547619047619,0.5999999999999999,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,55.92261904761904,50.57971014492754,25.770582793709522
MAT_0268,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.051587301587304,50.57971014492754,31.10391612704285
MAT_0269,1.0,1.0,0.0,0.9672619047619048,0.9333333333333332,1.0,"Heavy Industrial Components, High-Security Goods",False,False,False,True,24.97023809523809,30.0,98.0
MAT_0270,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.64342403628119,62.23188405797101,32.696885599753315
MAT_0271,0.1304347826086956,0.0851063829787234,0.0,0.1994047619047619,0.8888888888888888,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,62.25198412698413,50.57971014492754,34.437249460376194
MAT_0272,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.05555555555557,50.57971014492754,32.437249460376194
MAT_0273,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.02239229024943,62.23188405797101,32.030218933086644
MAT_0274,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.19897959183673,62.23188405797101,33.36355226641998
MAT_0275,0.1304347826086956,0.0851063829787234,0.0,0.2232142857142857,0.711111111111111,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,56.617063492063494,50.57971014492754,29.103916127042854
MAT_0276,0.1304347826086956,0.0851063829787234,0.0,0.2589285714285714,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,55.386904761904766,50.57971014492754,29.770582793709526
MAT_0277,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.98469387755102,62.23188405797101,33.36355226641998
MAT_0278,0.1304347826086956,0.0851063829787234,0.0,0.2232142857142857,0.711111111111111,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,56.617063492063494,50.57971014492754,29.103916127042854
MAT_0279,0.1304347826086956,0.0851063829787234,0.0,0.2589285714285714,0.8666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.720238095238095,50.57971014492754,33.77058279370952
MAT_0280,1.0,1.0,0.0,1.0,0.911111111111111,1.0,"Heavy Industrial Components, High-Security Goods",False,False,False,True,22.777777777777775,30.0,97.33333333333331
MAT_0281,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.911111111111111,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,88.97675736961452,62.23188405797101,30.696885599753305
MAT_0282,0.1304347826086956,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.20039682539682,50.57971014492754,31.10391612704285
MAT_0283,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.42913832199547,62.23188405797101,32.696885599753315
MAT_0284,0.1304347826086956,0.0851063829787234,0.0,0.181547619047619,0.6666666666666667,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,57.58928571428572,50.57971014492754,27.770582793709526
MAT_0285,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.08786848072563,62.23188405797101,32.030218933086644
MAT_0286,0.1304347826086956,0.0851063829787234,0.0,0.2410714285714286,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.50198412698413,50.57971014492754,32.437249460376194
MAT_0287,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.02239229024943,62.23188405797101,32.030218933086644
MAT_0288,0.1304347826086956,0.0851063829787234,0.0,0.2083333333333333,0.7333333333333334,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,57.91666666666667,50.57971014492754,29.770582793709526
MAT_0289,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.15731292517006,62.23188405797101,33.36355226641998
MAT_0290,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.711111111111111,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,55.27777777777778,50.57971014492754,29.103916127042854
MAT_0291,0.1304347826086956,0.0851063829787234,0.0,0.2261904761904762,0.5999999999999999,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,53.69047619047619,50.57971014492754,25.770582793709522
MAT_0292,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.98469387755102,62.23188405797101,33.36355226641998
MAT_0293,0.1304347826086956,0.0851063829787234,0.0,0.2619047619047618,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,55.23809523809524,50.57971014492754,29.770582793709526
MAT_0294,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.4251700680272,62.23188405797101,31.363552266419976
MAT_0295,0.1304347826086956,0.0851063829787234,0.0,0.2291666666666666,0.711111111111111,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,56.31944444444444,50.57971014492754,29.103916127042854
MAT_0296,0.1304347826086956,0.0851063829787234,0.0,0.2410714285714286,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,54.613095238095234,50.57971014492754,27.770582793709526
MAT_0297,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.42913832199547,62.23188405797101,32.696885599753315
MAT_0298,0.1304347826086956,0.0851063829787234,0.0,0.181547619047619,0.8888888888888888,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,63.144841269841265,50.57971014492754,34.437249460376194
MAT_0299,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,53.27380952380953,50.57971014492754,27.770582793709526
MAT_0300,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1369047619047619,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.83390022675736,62.23188405797101,32.696885599753315
MAT_0301,0.1304347826086956,0.0851063829787234,0.0,0.2083333333333333,0.6666666666666667,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,56.25,50.57971014492754,27.770582793709526
MAT_0302,0.1304347826086956,0.0851063829787234,0.0,0.2708333333333333,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.68055555555556,50.57971014492754,34.437249460376194
MAT_0303,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.19897959183673,62.23188405797101,33.36355226641998
MAT_0304,0.1304347826086956,0.0851063829787234,0.0,0.2053571428571428,0.5999999999999999,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,54.732142857142854,50.57971014492754,25.770582793709522
MAT_0305,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.94444444444444,50.57971014492754,31.10391612704285
MAT_0306,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,93.13350340136054,62.23188405797101,33.36355226641998
MAT_0307,0.1304347826086956,0.0851063829787234,0.0,0.1934523809523809,0.7333333333333334,0.3333333333333333,"Electronics, Medium-Value Goods, Retail Logistics",False,False,True,False,58.66071428571429,50.57971014492754,29.770582793709526
MAT_0308,0.1304347826086956,0.0851063829787234,0.0,0.2619047619047618,0.711111111111111,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,54.68253968253969,50.57971014492754,29.103916127042854
MAT_0309,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.09183673469387,62.23188405797101,33.36355226641998
MAT_0310,0.1304347826086956,0.0851063829787234,0.0,0.2232142857142857,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.283730158730165,50.57971014492754,31.10391612704285
MAT_0311,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.64342403628119,62.23188405797101,32.696885599753315
MAT_0312,0.1304347826086956,0.0851063829787234,0.0,0.2589285714285714,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,53.720238095238095,50.57971014492754,27.770582793709526
MAT_0313,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1398809523809523,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.2406462585034,62.23188405797101,33.36355226641998
MAT_0314,0.1304347826086956,0.0851063829787234,0.0,0.2589285714285714,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,59.27579365079365,50.57971014492754,34.437249460376194
MAT_0315,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.31802721088434,62.23188405797101,31.363552266419976
MAT_0316,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,54.9404761904762,50.57971014492754,29.770582793709526
MAT_0317,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.53628117913833,62.23188405797101,32.696885599753315
MAT_0318,0.1304347826086956,0.0851063829787234,0.0,0.2648809523809524,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,53.422619047619044,50.57971014492754,27.770582793709526
MAT_0319,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1398809523809523,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.12953514739229,62.23188405797101,32.030218933086644
MAT_0320,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.94444444444444,50.57971014492754,31.10391612704285
MAT_0321,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.911111111111111,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,88.97675736961452,62.23188405797101,30.696885599753305
MAT_0322,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.05555555555557,50.57971014492754,32.437249460376194
MAT_0323,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.15731292517006,62.23188405797101,33.36355226641998
MAT_0324,0.1304347826086956,0.0851063829787234,0.0,0.2232142857142857,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,57.17261904761906,50.57971014492754,29.770582793709526
MAT_0325,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.53628117913833,62.23188405797101,32.696885599753315
MAT_0326,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.051587301587304,50.57971014492754,31.10391612704285
MAT_0327,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,0.8666666666666667,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,86.82397959183673,62.23188405797101,29.36355226641998
MAT_0328,0.1304347826086956,0.0851063829787234,0.0,0.2410714285714286,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,54.613095238095234,50.57971014492754,27.770582793709526
MAT_0329,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.4251700680272,62.23188405797101,31.363552266419976
MAT_0330,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,55.833333333333336,50.57971014492754,29.770582793709526
MAT_0331,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.42913832199547,62.23188405797101,32.696885599753315
MAT_0332,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.82936507936508,50.57971014492754,34.437249460376194
MAT_0333,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.02239229024943,62.23188405797101,32.030218933086644
MAT_0334,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,55.833333333333336,50.57971014492754,29.770582793709526
MAT_0335,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1369047619047619,0.911111111111111,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.1672335600907,62.23188405797101,30.696885599753305
MAT_0336,0.1304347826086956,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.20039682539682,50.57971014492754,31.10391612704285
MAT_0337,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1339285714285714,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.53826530612244,62.23188405797101,33.36355226641998
MAT_0338,0.1304347826086956,0.0851063829787234,0.0,0.2589285714285714,0.8666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.720238095238095,50.57971014492754,33.77058279370952
MAT_0339,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.8666666666666667,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,87.8656462585034,62.23188405797101,29.36355226641998
MAT_0340,0.1304347826086956,0.0851063829787234,0.0,0.2589285714285714,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,53.720238095238095,50.57971014492754,27.770582793709526
MAT_0341,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.4251700680272,62.23188405797101,31.363552266419976
MAT_0342,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,57.16269841269842,50.57971014492754,32.437249460376194
MAT_0343,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1398809523809523,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.68509070294785,62.23188405797101,32.696885599753315
MAT_0344,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,55.833333333333336,50.57971014492754,29.770582793709526
MAT_0345,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1369047619047619,0.911111111111111,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.1672335600907,62.23188405797101,30.696885599753305
MAT_0346,0.1304347826086956,0.0851063829787234,0.0,0.2619047619047618,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.34920634920635,50.57971014492754,31.10391612704285
MAT_0347,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,93.13350340136054,62.23188405797101,33.36355226641998
MAT_0348,0.1304347826086956,0.0851063829787234,0.0,0.2470238095238094,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,59.87103174603175,50.57971014492754,34.437249460376194
MAT_0349,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.08786848072563,62.23188405797101,32.030218933086644
MAT_0350,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.94444444444444,50.57971014492754,31.10391612704285
MAT_0351,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.15731292517006,62.23188405797101,33.36355226641998
MAT_0352,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,54.9404761904762,50.57971014492754,29.770582793709526
MAT_0353,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.42913832199547,62.23188405797101,32.696885599753315
MAT_0354,0.1304347826086956,0.0851063829787234,0.0,0.2589285714285714,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,53.720238095238095,50.57971014492754,27.770582793709526
MAT_0355,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.98469387755102,62.23188405797101,33.36355226641998
MAT_0356,0.1304347826086956,0.0851063829787234,0.0,0.2232142857142857,0.711111111111111,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.617063492063494,50.57971014492754,29.103916127042854
MAT_0357,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.46683673469387,62.23188405797101,31.363552266419976
MAT_0358,0.1304347826086956,0.0851063829787234,0.0,0.2708333333333333,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,57.0138888888889,50.57971014492754,32.437249460376194
MAT_0359,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.911111111111111,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,88.97675736961452,62.23188405797101,30.696885599753305
MAT_0360,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.94444444444444,50.57971014492754,31.10391612704285
MAT_0361,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1398809523809523,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.2406462585034,62.23188405797101,33.36355226641998
MAT_0362,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.82936507936508,50.57971014492754,34.437249460376194
MAT_0363,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,89.04620181405896,62.23188405797101,32.030218933086644
MAT_0364,0.1304347826086956,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.20039682539682,50.57971014492754,31.10391612704285
MAT_0365,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1339285714285714,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.53826530612244,62.23188405797101,33.36355226641998
MAT_0366,0.1304347826086956,0.0851063829787234,0.0,0.244047619047619,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.13095238095238,50.57971014492754,29.770582793709526
MAT_0367,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1458333333333333,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.3874716553288,62.23188405797101,32.696885599753315
MAT_0368,0.1304347826086956,0.0851063829787234,0.0,0.2410714285714286,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,54.613095238095234,50.57971014492754,27.770582793709526
MAT_0369,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.98469387755102,62.23188405797101,33.36355226641998
MAT_0370,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.711111111111111,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,55.27777777777778,50.57971014492754,29.103916127042854
MAT_0371,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.4251700680272,62.23188405797101,31.363552266419976
MAT_0372,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.05555555555557,50.57971014492754,32.437249460376194
MAT_0373,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1369047619047619,0.911111111111111,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.1672335600907,62.23188405797101,30.696885599753305
