Material ID,Recyclability (%),Recycled Content (%),Reusability (%),Biodegradation Time (days),End-of-Life Disposal (%),Carbon Footprint (kg CO2/unit),CO2 Emission per kg (estimated),Waste Reduction Impact (%),Sustainability Target Progress (%),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Annual Usage (units),Total Material Weight (tons),Supplier Sustainability Compliance (%),Recyclability_Category_Encoded,Packaging Type_Bubble Wrap (Minimal Use),Packaging Type_Cardboard Boxes,Packaging Type_Foldable & Stackable Containers,Packaging Type_Plastic Totes & Pallets,Packaging Type_Protective Fillers (Paper/Biodegradable),Packaging Type_Steel Racks & Containers,Material Type_Cardboard,Material Type_Paper/Bio-Based,Material Type_Plastic,Material Type_Steel,Supplier Region_AMERICAS,Supplier Region_APAC,Supplier Region_EMEA,Supplier Region_EU,Supplier Region_LATAM,Supplier Region_ROW,Suitable Product Categories_Apparel,Suitable Product Categories_Automotive Parts,Suitable Product Categories_Consumer Goods,Suitable Product Categories_Cosmetics,Suitable Product Categories_E-commerce,Suitable Product Categories_Electronics,Suitable Product Categories_Food & Beverage,Suitable Product Categories_Fragile Items,Suitable Product Categories_Heavy Industrial Components,Suitable Product Categories_Heavy Machinery,Suitable Product Categories_High-Security Goods,Suitable Product Categories_Industrial Components,Suitable Product Categories_Internal Component Protection,Suitable Product Categories_Low-Value Goods,Suitable Product Categories_Medium-Value Goods,Suitable Product Categories_Pharmaceuticals,Suitable Product Categories_Retail Logistics,Suitable Product Categories_Secondary Protection for Non-Fragile Items,CII,CEI,MSS,Final_Recommendation_Score
MAT_0203,1.0,0.780821917808219,0.4536082474226804,0.0006993123428628,0.1249999999999999,0.181547619047619,0.0841750841750841,0.5230769230769231,0.7826086956521741,0.3333333333333333,0.2222222222222222,0.125,0.0994560994560994,0.959119881642324,0.141904184354154,0.7297297297297296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.71711586780935,79.84223444502402,23.194444444444443,55.997850013964275
MAT_0204,0.8666666666666667,0.4109589041095889,0.9587628865979382,0.2220039183691592,0.3333333333333333,0.244047619047619,0.3905723905723905,0.8461538461538463,0.6304347826086958,0.8888888888888888,0.8888888888888888,0.625,0.5586635586635588,0.334238072460705,0.1811198706286638,0.9459459459459458,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.57797768702046,65.8084836799209,80.97222222222221,77.46540284545112
MAT_0205,0.8666666666666667,0.2876712328767123,0.9381443298969072,0.2586845157817035,0.4166666666666667,0.2232142857142857,0.3973063973063973,0.7846153846153847,0.4565217391304348,0.7777777777777777,0.7777777777777777,0.75,0.445998445998446,0.4449647930409246,0.2110369921164341,0.6756756756756757,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,83.31089309797746,70.13185453452282,76.94444444444443,77.44724693288116
MAT_0206,0.7777777777777777,0.3561643835616437,0.9690721649484536,0.2297518551202428,0.3333333333333333,0.2589285714285714,0.3939393939393939,0.8923076923076922,0.7173913043478262,0.8888888888888888,0.6666666666666665,0.5,0.6041181041181042,0.3806244924747211,0.1835455831817262,0.9189189189189192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.75030148924986,63.66917059761208,69.44444444444443,73.0342051083169
MAT_0207,0.2888888888888887,0.1232876712328767,0.0927835051546391,0.3660511608029881,0.9583333333333331,0.5178571428571428,0.4343434343434343,0.123076923076923,0.1956521739130434,0.7777777777777777,0.8888888888888888,0.5,0.0641025641025641,0.1751782595637229,0.0309278350515463,0.162162162162162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.30417946162464,77.72270684641818,73.33333333333333,72.63848383857531
MAT_0208,0.6444444444444444,0.2602739726027397,0.9175257731958762,0.3350982644843681,0.4166666666666667,0.2232142857142857,0.3872053872053872,0.8,0.5,0.8888888888888888,0.7777777777777777,0.625,0.4584304584304585,0.4719623569195857,0.1904184354154032,0.6756756756756757,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,81.01848063689754,69.7164394799325,77.08333333333333,76.44732409873876
MAT_0209,0.9333333333333332,0.6712328767123288,0.979381443298969,0.5025946707959396,0.25,0.9732142857142856,0.9595959595959596,0.9076923076923078,0.4782608695652175,0.7777777777777777,1.0,1.0,0.97979797979798,0.0736732037776566,0.9765514453203962,0.8108108108108107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.993588447550389,21.301186516468494,92.2222222222222,40.45445800062737
MAT_0210,0.7777777777777777,0.4246575342465753,0.9896907216494844,0.1400789223929802,0.3333333333333333,0.2589285714285714,0.3838383838383838,0.8615384615384616,0.6086956521739131,0.6666666666666665,0.6666666666666665,0.625,0.5466200466200467,0.3766866525023081,0.1859712957347887,0.8648648648648647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.44048947106775,66.88367322994368,65.41666666666666,73.86629775741021
MAT_0211,1.0,0.7671232876712328,0.4639175257731959,0.0006826620489851,0.1249999999999999,0.1339285714285714,0.0774410774410774,0.5538461538461539,0.8043478260869565,0.4444444444444445,0.3333333333333333,0.25,0.1076146076146076,0.9863955415642346,0.1196684859510814,0.5945945945945945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6223772813876,80.3075655562011,34.72222222222222,60.357887246082036
MAT_0212,1.0,0.8767123287671232,0.2989690721649484,0.0004051571510237,0.0,0.0476190476190476,0.0067340067340067,0.6153846153846154,0.8913043478260869,0.2222222222222222,0.1111111111111111,0.125,0.0629370629370629,0.7052738133641834,0.1152213462704669,0.5675675675675673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.0830833807074,79.3758879083318,15.416666666666664,55.670999724782504
MAT_0213,0.911111111111111,0.821917808219178,0.4845360824742267,0.0009435166530689,0.1249999999999999,0.1279761904761904,0.0774410774410774,0.5692307692307692,0.7826086956521741,0.4444444444444445,0.3333333333333333,0.25,0.0928515928515928,0.9489081949342024,0.1156256316959773,0.5945945945945945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.85264688136031,81.57937305602557,34.72222222222222,60.831537336018464
MAT_0214,0.6444444444444444,0.2876712328767123,0.8865979381443299,0.2823889841655705,0.375,0.181547619047619,0.3703703703703703,0.8153846153846154,0.6086956521739131,0.6666666666666665,0.7777777777777777,0.75,0.4324009324009324,0.512175044773463,0.2181119870628663,0.7297297297297296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,84.26642571312813,69.568552530954,73.05555555555554,76.49380271120411
MAT_0215,0.5999999999999999,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.375,0.2589285714285714,0.4175084175084175,0.8461538461538463,0.6304347826086958,0.6666666666666665,0.8888888888888888,0.625,0.5788655788655789,0.4054195356908462,0.1659591671720234,0.8108108108108107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.76881661604185,64.63464707248818,73.19444444444443,75.25625410149652
MAT_0216,0.9333333333333332,0.7397260273972601,0.422680412371134,0.0009990176326612,0.1249999999999999,0.1607142857142857,0.074074074074074,0.5692307692307692,0.7608695652173914,0.4444444444444445,0.3333333333333333,0.25,0.1383061383061383,0.9343804576348488,0.1229027693551647,0.8108108108108107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.54145804244874,77.85121825146084,34.72222222222222,59.188615359084416
MAT_0217,0.8444444444444446,0.3972602739726027,0.9690721649484536,0.1824872208994488,0.3333333333333333,0.2648809523809524,0.4175084175084175,0.8615384615384616,0.7826086956521741,0.7777777777777777,0.6666666666666665,0.625,0.5571095571095572,0.3493442495300176,0.173438447543966,0.9999999999999998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.93014527777845,66.32281201717223,69.30555555555554,74.2605683829297
MAT_0218,1.0,0.9726027397260272,0.2783505154639175,0.0006105107755151,0.0416666666666666,0.056547619047619,0.0067340067340067,0.6307692307692307,0.847826086956522,0.1111111111111111,0.1111111111111111,0.125,0.054001554001554,0.6590097556091972,0.0768142308469779,0.5945945945945945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.71977991482979,80.5625056837913,11.527777777777775,54.71499700440264
MAT_0219,0.8888888888888888,0.3972602739726027,0.9587628865979382,0.1399346198460403,0.375,0.2589285714285714,0.3973063973063973,0.8307692307692309,0.6086956521739131,0.7777777777777777,0.6666666666666665,0.625,0.5516705516705518,0.3896014327508148,0.1718213058419243,0.6216216216216217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.44481854747595,66.43709097317344,69.30555555555554,74.90072137760907
MAT_0220,0.977777777777778,0.780821917808219,0.4845360824742267,0.000921316261232,0.1249999999999999,0.1369047619047619,0.0673400673400673,0.5384615384615385,0.6304347826086958,0.4444444444444445,0.3333333333333333,0.25,0.1421911421911422,0.912121650333159,0.1208813422276127,0.6486486486486485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.49617003597257,78.95472427309905,34.72222222222222,59.90155196298541
MAT_0221,1.0,0.8082191780821917,0.4639175257731959,0.0012265716489896,0.1666666666666666,0.1339285714285714,0.074074074074074,0.6153846153846154,0.8043478260869565,0.3333333333333333,0.3333333333333333,0.25,0.0998445998445998,0.9566615126199984,0.1287649080250656,0.5945945945945945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.60605999338746,80.42317328248195,30.83333333333333,59.21937598209957
MAT_0222,0.8888888888888888,0.2876712328767123,0.865979381443299,0.2053813749812684,0.4583333333333333,0.181547619047619,0.4006734006734007,0.7384615384615385,0.6304347826086958,0.8888888888888888,0.8888888888888888,0.625,0.4860139860139861,0.4763006551942779,0.2084091368506165,0.8918918918918919,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.5766539886572,66.76661422264819,80.97222222222221,78.95231252892401
MAT_0223,1.0,0.9589041095890408,0.3092783505154639,0.0005050589142898,0.0,0.056547619047619,0.0033670033670033,0.676923076923077,0.8043478260869565,0.0,0.1111111111111111,0.125,0.0703185703185703,0.6977540963547171,0.0816656559531028,0.5945945945945945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.72294347066654,80.21966881578768,7.638888888888888,53.44674469966959
MAT_0224,0.911111111111111,0.8356164383561644,0.4845360824742267,0.0006826620489851,0.1249999999999999,0.1607142857142857,0.074074074074074,0.5538461538461539,0.7826086956521741,0.4444444444444445,0.2222222222222222,0.25,0.1169386169386169,0.9145021524633746,0.1449363250454821,0.6216216216216217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.55094870995902,79.49570105118923,30.833333333333336,58.51908979934038
MAT_0225,0.3999999999999999,0.1232876712328767,0.0927835051546391,0.1752221426708181,1.0,0.4910714285714286,0.3771043771043771,0.0923076923076923,0.0434782608695654,0.8888888888888888,0.6666666666666665,0.5,0.047008547008547,0.1820861652780404,0.0052557105316353,0.1891891891891892,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.10047857701832,79.34757143671636,69.44444444444443,74.67779619515557
MAT_0226,0.6666666666666667,0.2328767123287671,0.865979381443299,0.290691930712577,0.4166666666666667,0.181547619047619,0.4006734006734007,0.7846153846153847,0.5869565217391306,0.8888888888888888,0.8888888888888888,0.625,0.4755244755244756,0.4700156846168393,0.2177077016373559,0.9189189189189192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,84.01733731671793,67.01213280352152,80.97222222222221,78.0022414344103
MAT_0227,0.977777777777778,0.8493150684931505,0.4742268041237113,0.0013542239020518,0.1666666666666666,0.1488095238095238,0.074074074074074,0.6307692307692307,0.7608695652173914,0.4444444444444445,0.2222222222222222,0.375,0.1153846153846154,0.958085364361436,0.1362441883970082,0.783783783783784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0069923305575,79.6279796613332,34.583333333333336,59.866190830622955
MAT_0228,1.0,0.8082191780821917,0.4845360824742267,0.0011044694938865,0.1249999999999999,0.125,0.0707070707070706,0.5538461538461539,0.673913043478261,0.4444444444444445,0.4444444444444445,0.25,0.1111111111111111,0.9359822908439658,0.1186577723873054,0.5405405405405406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.96686591518342,80.57543292230982,38.611111111111114,61.74270957609965
MAT_0229,0.7777777777777777,0.3698630136986301,0.9896907216494844,0.2384655089162324,0.3333333333333333,0.2678571428571428,0.4175084175084175,0.8,0.6086956521739131,0.8888888888888888,0.6666666666666665,0.625,0.5722610722610724,0.3805577494243412,0.1683848797250859,0.6216216216216217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.13174901822731,66.12921442818349,73.19444444444443,74.6497972690793
MAT_0230,0.7333333333333334,0.6849315068493149,0.9690721649484536,0.5523790494902235,0.25,0.9791666666666666,0.9225589225589226,0.9076923076923078,0.4130434782608696,0.8888888888888888,0.8888888888888888,1.0,0.9895104895104896,0.0562643914702381,0.994137861330099,0.8378378378378379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.261961848626628,20.081782983541625,92.2222222222222,39.3959863011798
MAT_0231,0.9333333333333332,0.7671232876712328,0.4639175257731959,0.0012154714530711,0.1249999999999999,0.1220238095238095,0.074074074074074,0.5692307692307692,0.7826086956521741,0.4444444444444445,0.3333333333333333,0.25,0.1235431235431235,0.9530796355829448,0.1204770568021022,0.6486486486486485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.08258347545548,79.48688263424467,34.72222222222222,60.29576484712226
MAT_0232,1.0,0.917808219178082,0.268041237113402,0.0005661099918413,0.0416666666666666,0.0625,0.0033670033670033,0.6461538461538461,0.956521739130435,0.1111111111111111,0.1111111111111111,0.125,0.0602175602175602,0.6738489604769903,0.1047099252071962,0.5135135135135134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.48301670024478,79.20864897517414,11.527777777777775,54.21413470598349
MAT_0233,0.6444444444444444,0.273972602739726,0.8556701030927835,0.2892655555370552,0.4583333333333333,0.2232142857142857,0.404040404040404,0.8153846153846154,0.5217391304347827,0.6666666666666665,0.8888888888888888,0.75,0.4860139860139861,0.503832163475978,0.2270062664240953,0.7297297297297296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,82.39346190531691,66.00251476843351,76.94444444444443,75.84147252599014
MAT_0234,0.1555555555555554,0.0273972602739726,0.0927835051546391,0.4134933981584774,0.9583333333333331,0.5,0.4175084175084175,0.123076923076923,0.1304347826086958,0.6666666666666665,0.7777777777777777,0.5,0.0501165501165501,0.173999132340345,0.0226399838285829,0.1081081081081081,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.59519805524567,78.67064308240779,65.55555555555554,70.30593881348727
MAT_0235,1.0,0.821917808219178,0.4845360824742267,0.0009435166530689,0.1249999999999999,0.1607142857142857,0.0841750841750841,0.5538461538461539,0.7608695652173914,0.5555555555555556,0.2222222222222222,0.25,0.0928515928515928,0.9489081949342024,0.1156256316959773,0.5945945945945945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.543123071836504,81.57937305602557,34.72222222222222,60.307727812208945
MAT_0236,0.6888888888888889,0.3972602739726027,0.9587628865979382,0.1400789223929802,0.375,0.2499999999999999,0.430976430976431,0.8,0.6086956521739131,0.7777777777777777,0.7777777777777777,0.625,0.5466200466200467,0.3766866525023081,0.1859712957347887,0.8648648648648647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.79763232821061,66.26511652891276,73.19444444444443,76.1569212232914
MAT_0237,0.9555555555555556,0.7671232876712328,0.4432989690721649,0.0007659135183735,0.1249999999999999,0.1398809523809523,0.074074074074074,0.5230769230769231,0.7173913043478262,0.5555555555555556,0.3333333333333333,0.375,0.1013986013986014,0.9118769258150996,0.1374570446735395,0.7297297297297296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.38178449921071,79.67233797130704,42.36111111111111,62.362748524409724
MAT_0238,0.977777777777778,0.821917808219178,0.5051546391752577,0.0011710706693973,0.1249999999999999,0.1428571428571428,0.0841750841750841,0.5538461538461539,0.7826086956521741,0.4444444444444445,0.3333333333333333,0.25,0.1138306138306138,0.9835033427144398,0.1287649080250656,0.6756756756756757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25058216563238,80.5486148512225,34.72222222222222,60.28148398828636
MAT_0239,0.6444444444444444,0.2054794520547945,0.9381443298969072,0.2232193898222303,0.4583333333333333,0.181547619047619,0.4175084175084175,0.8461538461538463,0.5217391304347827,0.8888888888888888,0.8888888888888888,0.5,0.4518259518259518,0.5116855957373438,0.1966848595108146,0.8918918918918919,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.04151354342832,70.27104322131612,77.22222222222221,78.66458505043283
MAT_0240,0.6888888888888889,0.3972602739726027,0.9484536082474226,0.1770980757810375,0.3333333333333333,0.2559523809523809,0.3973063973063973,0.9076923076923078,0.6956521739130435,0.6666666666666665,0.6666666666666665,0.625,0.5516705516705518,0.3663970989020768,0.1677784515868202,0.7027027027027029,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.44896248847364,66.35219103381625,65.41666666666666,73.31024230553433
MAT_0241,0.7777777777777777,0.3698630136986301,0.9278350515463918,0.1858949810464154,0.375,0.2589285714285714,0.3872053872053872,0.8615384615384616,0.7826086956521741,0.7777777777777777,0.6666666666666665,0.625,0.6033411033411035,0.4242188282145122,0.1835455831817262,0.9189189189189192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06600771146469,62.88327836842087,69.30555555555554,73.2830532617788
MAT_0242,1.0,0.8356164383561644,0.5154639175257731,0.0014430254693995,0.1249999999999999,0.1398809523809523,0.074074074074074,0.5384615384615385,0.847826086956522,0.4444444444444445,0.3333333333333333,0.25,0.101010101010101,0.918295382493298,0.1485748938750757,0.5945945945945945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.36147114067992,80.80152648375815,34.72222222222222,60.40171306806608
MAT_0243,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.1666666666666666,0.1428571428571428,0.0841750841750841,0.5538461538461539,0.6956521739130435,0.4444444444444445,0.2222222222222222,0.25,0.106060606060606,0.9741259441360668,0.120274914089347,0.5675675675675673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.23559690114246,80.98562949078413,30.833333333333336,59.23992760769222
MAT_0244,0.8888888888888888,0.6849315068493149,0.9690721649484536,0.5025946707959396,0.25,0.9732142857142856,0.9663299663299664,0.9076923076923078,0.4782608695652175,0.7777777777777777,0.8888888888888888,0.75,0.97979797979798,0.0736732037776566,0.9765514453203962,0.8108108108108107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.993588447550389,21.095000949458186,80.83333333333333,36.97593566385761
