product_id,product_name,category,product_weight_kg,fragility_index,shipping_type,fragility_level,material_id,material_type,packaging_type,supplier_region,biodegradation_time_days,recycled_content_percent,reusability_percent,load_handling_score,moisture_resistance_score,thermal_resistance_score,cost_per_unit,co2_emission_score,material_suitability_score,supplier_sustainability_compliance_percent,sustainability_score_final,cost_impact_index
680,Perfume Set - Weekend,Cosmetics,0.76,4,Road,,MAT_0259,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,1.96,0.31,37.3,79.0,80.5765,0
680,Perfume Set - Weekend,Cosmetics,0.76,4,Road,,MAT_0265,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,1.6,0.3,23.299999999999997,85.0,78.07,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0002,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,1.82,0.32,54.3,88.0,86.208,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0004,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,2.43,0.31,52.9,81.0,84.65899999999999,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0005,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,1.69,0.31,30.399999999999995,81.0,79.219,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0010,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,2.29,0.29,67.6,79.0,88.076,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0014,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,2.34,0.33,20.0,80.0,76.2995,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0021,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,1.76,0.33,56.6,76.0,84.9945,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0026,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,2.74,0.3,46.5,86.0,83.735,1
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0043,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,1.75,0.31,17.299999999999997,75.0,75.029,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0045,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,1.83,0.31,35.8,84.0,80.984,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0056,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,2.61,0.29,7.549999999999997,80.0,73.1335,1
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0062,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,1.63,0.28,58.55,86.0,87.032,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0076,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,1.23,0.3,11.049999999999995,78.0,74.05,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0089,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,2.26,0.31,53.55,80.0,84.714,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0090,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,1.76,0.28,24.599999999999994,82.0,77.91199999999999,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0092,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,2.55,0.32,22.45,84.0,77.463,1
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0098,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,2.49,0.31,32.8,78.0,79.169,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0100,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,1.5,0.28,10.049999999999995,74.0,73.13949999999998,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0101,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,2.02,0.31,31.3,85.0,79.9615,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0114,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,1.96,0.29,25.649999999999995,79.0,77.67099999999999,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0120,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,2.2,0.3,9.299999999999995,84.0,74.27,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0129,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,2.02,0.3,8.399999999999995,83.0,73.94,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0135,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,1.87,0.31,11.65,80.0,74.3365,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0142,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,2.5,0.3,7.699999999999996,78.0,72.895,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0150,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,2.44,0.28,28.3,84.0,78.96699999999998,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0161,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,2.54,0.3,19.399999999999995,78.0,75.80999999999999,1
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0167,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,2.4,0.3,13.349999999999998,79.0,74.48249999999999,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0171,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,1.6,0.28,21.8,85.0,77.702,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0185,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,1.96,0.29,37.3,79.0,80.5835,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0197,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,2.5,0.3,7.699999999999996,78.0,72.895,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0212,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,1.83,0.3,36.14999999999999,84.0,81.07499999999999,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0218,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,1.6,0.3,23.299999999999997,85.0,78.07,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0223,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,2.02,0.29,31.3,85.0,79.9685,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0232,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,1.76,0.29,24.849999999999994,82.0,77.97099999999999,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0245,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,1.23,0.29,11.049999999999995,78.0,74.0535,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0252,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,1.76,0.3,24.849999999999994,82.0,77.96749999999999,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0259,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,1.96,0.31,37.3,79.0,80.5765,0
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road,,MAT_0265,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,1.6,0.3,23.299999999999997,85.0,78.07,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0002,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,1.82,0.32,54.3,88.0,86.208,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0004,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,2.43,0.31,52.9,81.0,84.65899999999999,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0005,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,1.69,0.31,30.399999999999995,81.0,79.219,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0010,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,2.29,0.29,67.6,79.0,88.076,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0014,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,2.34,0.33,20.0,80.0,76.2995,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0021,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,1.76,0.33,56.6,76.0,84.9945,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0026,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,2.74,0.3,46.5,86.0,83.735,1
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0043,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,1.75,0.31,17.299999999999997,75.0,75.029,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0045,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,1.83,0.31,35.8,84.0,80.984,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0056,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,2.61,0.29,7.549999999999997,80.0,73.1335,1
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0062,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,1.63,0.28,58.55,86.0,87.032,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0076,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,1.23,0.3,11.049999999999995,78.0,74.05,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0089,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,2.26,0.31,53.55,80.0,84.714,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0090,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,1.76,0.28,24.599999999999994,82.0,77.91199999999999,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0092,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,2.55,0.32,22.45,84.0,77.463,1
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0098,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,2.49,0.31,32.8,78.0,79.169,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0100,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,1.5,0.28,10.049999999999995,74.0,73.13949999999998,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0101,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,2.02,0.31,31.3,85.0,79.9615,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0114,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,1.96,0.29,25.649999999999995,79.0,77.67099999999999,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0120,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,2.2,0.3,9.299999999999995,84.0,74.27,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0129,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,2.02,0.3,8.399999999999995,83.0,73.94,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0135,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,1.87,0.31,11.65,80.0,74.3365,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0142,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,2.5,0.3,7.699999999999996,78.0,72.895,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0150,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,2.44,0.28,28.3,84.0,78.96699999999998,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0161,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,2.54,0.3,19.399999999999995,78.0,75.80999999999999,1
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0167,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,2.4,0.3,13.349999999999998,79.0,74.48249999999999,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0171,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,1.6,0.28,21.8,85.0,77.702,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0185,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,1.96,0.29,37.3,79.0,80.5835,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0197,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,2.5,0.3,7.699999999999996,78.0,72.895,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0212,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,1.83,0.3,36.14999999999999,84.0,81.07499999999999,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0218,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,1.6,0.3,23.299999999999997,85.0,78.07,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0223,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,2.02,0.29,31.3,85.0,79.9685,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0232,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,1.76,0.29,24.849999999999994,82.0,77.97099999999999,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0245,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,1.23,0.29,11.049999999999995,78.0,74.0535,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0252,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,1.76,0.3,24.849999999999994,82.0,77.96749999999999,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0259,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,1.96,0.31,37.3,79.0,80.5765,0
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road,,MAT_0265,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,1.6,0.3,23.299999999999997,85.0,78.07,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0002,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,1.82,0.32,54.3,88.0,86.208,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0004,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,2.43,0.31,52.9,81.0,84.65899999999999,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0005,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,1.69,0.31,30.399999999999995,81.0,79.219,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0010,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,2.29,0.29,67.6,79.0,88.076,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0014,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,2.34,0.33,20.0,80.0,76.2995,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0021,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,1.76,0.33,56.6,76.0,84.9945,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0026,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,2.74,0.3,46.5,86.0,83.735,1
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0043,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,1.75,0.31,17.299999999999997,75.0,75.029,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0045,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,1.83,0.31,35.8,84.0,80.984,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0056,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,2.61,0.29,7.549999999999997,80.0,73.1335,1
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0062,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,1.63,0.28,58.55,86.0,87.032,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0076,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,1.23,0.3,11.049999999999995,78.0,74.05,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0089,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,2.26,0.31,53.55,80.0,84.714,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0090,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,1.76,0.28,24.599999999999994,82.0,77.91199999999999,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0092,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,2.55,0.32,22.45,84.0,77.463,1
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0098,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,2.49,0.31,32.8,78.0,79.169,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0100,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,1.5,0.28,10.049999999999995,74.0,73.13949999999998,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0101,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,2.02,0.31,31.3,85.0,79.9615,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0114,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,1.96,0.29,25.649999999999995,79.0,77.67099999999999,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0120,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,2.2,0.3,9.299999999999995,84.0,74.27,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0129,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,2.02,0.3,8.399999999999995,83.0,73.94,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0135,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,1.87,0.31,11.65,80.0,74.3365,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0142,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,2.5,0.3,7.699999999999996,78.0,72.895,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0150,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,2.44,0.28,28.3,84.0,78.96699999999998,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0161,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,2.54,0.3,19.399999999999995,78.0,75.80999999999999,1
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0167,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,2.4,0.3,13.349999999999998,79.0,74.48249999999999,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0171,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,1.6,0.28,21.8,85.0,77.702,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0185,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,1.96,0.29,37.3,79.0,80.5835,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0197,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,2.5,0.3,7.699999999999996,78.0,72.895,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0212,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,1.83,0.3,36.14999999999999,84.0,81.07499999999999,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0218,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,1.6,0.3,23.299999999999997,85.0,78.07,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0223,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,2.02,0.29,31.3,85.0,79.9685,0
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road,,MAT_0232,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,1.76,0.29,24.849999999999994,82.0,77.97099999999999,0
