Material ID,Recyclability (%),Recycled Content (%),Reusability (%),Biodegradation Time (days),End-of-Life Disposal (%),Carbon Footprint (kg CO2/unit),CO2 Emission per kg (estimated),Waste Reduction Impact (%),Sustainability Target Progress (%),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Annual Usage (units),Total Material Weight (tons),Supplier Sustainability Compliance (%),Packaging Type_Bubble Wrap (Minimal Use),Packaging Type_Cardboard Boxes,Packaging Type_Foldable & Stackable Containers,Packaging Type_Plastic Totes & Pallets,Packaging Type_Protective Fillers (Paper/Biodegradable),Packaging Type_Steel Racks & Containers,Material Type_Cardboard,Material Type_Paper/Bio-Based,Material Type_Plastic,Material Type_Steel,Recyclability Category_High,Recyclability Category_Medium,Supplier Region_AMERICAS,Supplier Region_APAC,Supplier Region_EMEA,Supplier Region_EU,Supplier Region_LATAM,Supplier Region_ROW,"Suitable Product Categories_E-commerce, Food & Beverage, Consumer Goods, Apparel","Suitable Product Categories_Electronics, Medium-Value Goods, Retail Logistics","Suitable Product Categories_Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection","Suitable Product Categories_Heavy Industrial Components, High-Security Goods","Suitable Product Categories_Industrial Components, Heavy Machinery, Automotive Parts","Suitable Product Categories_Low-Value Goods, Secondary Protection for Non-Fragile Items",Recommended Packaging Use Cases_Closed-loop logistics and bulk material handling,Recommended Packaging Use Cases_Cross-docking and returnable packaging programs,Recommended Packaging Use Cases_Last-mile delivery and primary e-commerce packaging,"Recommended Packaging Use Cases_Secure, high-load international shipping and long-term storage",Recommended Packaging Use Cases_Surface protection during transit; minimal void-fill,Recommended Packaging Use Cases_Void-fill and cushioning for fragile products,cii,cei,mss
MAT_0204,0.8666666666666667,0.4109589041095889,0.9587628865979382,0.2220039183691592,0.3333333333333333,0.244047619047619,0.3905723905723905,0.8461538461538463,0.6304347826086958,0.8888888888888888,0.8888888888888888,0.625,0.5586635586635588,0.334238072460705,0.1811198706286638,0.9459459459459458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.71698682602961,67.24207979878084,85.0085910652921
MAT_0205,0.8666666666666667,0.2876712328767123,0.9381443298969072,0.2586845157817035,0.4166666666666667,0.2232142857142857,0.3973063973063973,0.7846153846153847,0.4565217391304348,0.7777777777777777,0.7777777777777777,0.75,0.445998445998446,0.4449647930409246,0.2110369921164341,0.6756756756756757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.347208634293,72.46296429801585,80.4295532646048
MAT_0206,0.7777777777777777,0.3561643835616437,0.9690721649484536,0.2297518551202428,0.3333333333333333,0.2589285714285714,0.3939393939393939,0.8923076923076922,0.7173913043478262,0.8888888888888888,0.6666666666666665,0.5,0.6041181041181042,0.3806244924747211,0.1835455831817262,0.9189189189189192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.68320192215029,62.50887142639719,76.04810996563573
MAT_0207,0.2888888888888887,0.1232876712328767,0.0927835051546391,0.3660511608029881,0.9583333333333331,0.5178571428571428,0.4343434343434343,0.123076923076923,0.1956521739130434,0.7777777777777777,0.8888888888888888,0.5,0.0641025641025641,0.1751782595637229,0.0309278350515463,0.162162162162162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.311394468839644,57.31720856463124,61.85567010309278
MAT_0208,0.6444444444444444,0.2602739726027397,0.9175257731958762,0.3350982644843681,0.4166666666666667,0.2232142857142857,0.3872053872053872,0.8,0.5,0.8888888888888888,0.7777777777777777,0.625,0.4584304584304585,0.4719623569195857,0.1904184354154032,0.6756756756756757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.79216991058681,64.76232587572794,80.85051546391753
MAT_0209,0.9333333333333332,0.6712328767123288,0.979381443298969,0.5025946707959396,0.25,0.9732142857142856,0.9595959595959596,0.9076923076923078,0.4782608695652175,0.7777777777777777,1.0,1.0,0.97979797979798,0.0736732037776566,0.9765514453203962,0.8108108108108107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.53832149228343,48.59772987608038,92.9209621993127
MAT_0210,0.7777777777777777,0.4246575342465753,0.9896907216494844,0.1400789223929802,0.3333333333333333,0.2589285714285714,0.3838383838383838,0.8615384615384616,0.6086956521739131,0.6666666666666665,0.6666666666666665,0.625,0.5466200466200467,0.3766866525023081,0.1859712957347887,0.8648648648648647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.77743030800858,65.79614543532068,72.29381443298968
MAT_0211,1.0,0.7671232876712328,0.4639175257731959,0.0006826620489851,0.1249999999999999,0.1339285714285714,0.0774410774410774,0.5538461538461539,0.8043478260869565,0.4444444444444445,0.3333333333333333,0.25,0.1076146076146076,0.9863955415642346,0.1196684859510814,0.5945945945945945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.88187704088736,83.89762013473354,37.61168384879725
MAT_0212,1.0,0.8767123287671232,0.2989690721649484,0.0004051571510237,0.0,0.0476190476190476,0.0067340067340067,0.6153846153846154,0.8913043478260869,0.2222222222222222,0.1111111111111111,0.125,0.0629370629370629,0.7052738133641834,0.1152213462704669,0.5675675675675673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.71848501610903,82.83252829644583,18.479381443298966
MAT_0213,0.911111111111111,0.821917808219178,0.4845360824742267,0.0009435166530689,0.1249999999999999,0.1279761904761904,0.0774410774410774,0.5692307692307692,0.7826086956521741,0.4444444444444445,0.3333333333333333,0.25,0.0928515928515928,0.9489081949342024,0.1156256316959773,0.5945945945945945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.20738473609815,82.38147534023821,38.024054982817866
MAT_0214,0.6444444444444444,0.2876712328767123,0.8865979381443299,0.2823889841655705,0.375,0.181547619047619,0.3703703703703703,0.8153846153846154,0.6086956521739131,0.6666666666666665,0.7777777777777777,0.75,0.4324009324009324,0.512175044773463,0.2181119870628663,0.7297297297297296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.04684899355141,65.44524547617331,76.06529209621993
MAT_0215,0.5999999999999999,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.375,0.2589285714285714,0.4175084175084175,0.8461538461538463,0.6304347826086958,0.6666666666666665,0.8888888888888888,0.625,0.5788655788655789,0.4054195356908462,0.1659591671720234,0.8108108108108107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.42562277284799,57.61342208764889,77.7233676975945
MAT_0216,0.9333333333333332,0.7397260273972601,0.422680412371134,0.0009990176326612,0.1249999999999999,0.1607142857142857,0.074074074074074,0.5692307692307692,0.7608695652173914,0.4444444444444445,0.3333333333333333,0.25,0.1383061383061383,0.9343804576348488,0.1229027693551647,0.8108108108108107,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.00706650805722,79.53830133211576,36.786941580756015
MAT_0217,0.8444444444444446,0.3972602739726027,0.9690721649484536,0.1824872208994488,0.3333333333333333,0.2648809523809524,0.4175084175084175,0.8615384615384616,0.7826086956521741,0.7777777777777777,0.6666666666666665,0.625,0.5571095571095572,0.3493442495300176,0.173438447543966,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.15838000601318,66.85929877682455,75.21477663230239
MAT_0218,1.0,0.9726027397260272,0.2783505154639175,0.0006105107755151,0.0416666666666666,0.056547619047619,0.0067340067340067,0.6307692307692307,0.847826086956522,0.1111111111111111,0.1111111111111111,0.125,0.054001554001554,0.6590097556091972,0.0768142308469779,0.5945945945945945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.71232440737427,82.86693260920063,14.733676975945018
MAT_0219,0.8888888888888888,0.3972602739726027,0.9587628865979382,0.1399346198460403,0.375,0.2589285714285714,0.3973063973063973,0.8307692307692309,0.6086956521739131,0.7777777777777777,0.6666666666666665,0.625,0.5516705516705518,0.3896014327508148,0.1718213058419243,0.6216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.57637217902958,68.25839681509784,75.00859106529208
MAT_0220,0.977777777777778,0.780821917808219,0.4845360824742267,0.000921316261232,0.1249999999999999,0.1369047619047619,0.0673400673400673,0.5384615384615385,0.6304347826086958,0.4444444444444445,0.3333333333333333,0.25,0.1421911421911422,0.912121650333159,0.1208813422276127,0.6486486486486485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.61209115189368,81.91449787326077,38.024054982817866
MAT_0221,1.0,0.8082191780821917,0.4639175257731959,0.0012265716489896,0.1666666666666666,0.1339285714285714,0.074074074074074,0.6153846153846154,0.8043478260869565,0.3333333333333333,0.3333333333333333,0.25,0.0998445998445998,0.9566615126199984,0.1287649080250656,0.5945945945945945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.00023988756736,84.28612052323392,34.27835051546392
MAT_0222,0.8888888888888888,0.2876712328767123,0.865979381443299,0.2053813749812684,0.4583333333333333,0.181547619047619,0.4006734006734007,0.7384615384615385,0.6304347826086958,0.8888888888888888,0.8888888888888888,0.625,0.4860139860139861,0.4763006551942779,0.2084091368506165,0.8918918918918919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.47828939029259,69.68555499483335,83.15292096219932
MAT_0223,1.0,0.9589041095890408,0.3092783505154639,0.0005050589142898,0.0,0.056547619047619,0.0033670033670033,0.676923076923077,0.8043478260869565,0.0,0.1111111111111111,0.125,0.0703185703185703,0.6977540963547171,0.0816656559531028,0.5945945945945945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.85016809789118,82.66963849438076,12.01890034364261
MAT_0224,0.911111111111111,0.8356164383561644,0.4845360824742267,0.0006826620489851,0.1249999999999999,0.1607142857142857,0.074074074074074,0.5538461538461539,0.7826086956521741,0.4444444444444445,0.2222222222222222,0.25,0.1169386169386169,0.9145021524633746,0.1449363250454821,0.6216216216216217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.34989050890081,81.17712413588703,34.69072164948454
MAT_0225,0.3999999999999999,0.1232876712328767,0.0927835051546391,0.1752221426708181,1.0,0.4910714285714286,0.3771043771043771,0.0923076923076923,0.0434782608695654,0.8888888888888888,0.6666666666666665,0.5,0.047008547008547,0.1820861652780404,0.0052557105316353,0.1891891891891892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61.659160635700374,61.50524275266543,58.52233676975944
MAT_0226,0.6666666666666667,0.2328767123287671,0.865979381443299,0.290691930712577,0.4166666666666667,0.181547619047619,0.4006734006734007,0.7846153846153847,0.5869565217391306,0.8888888888888888,0.8888888888888888,0.625,0.4755244755244756,0.4700156846168393,0.2177077016373559,0.9189189189189192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.25230605168666,63.54336385264221,83.15292096219932
MAT_0227,0.977777777777778,0.8493150684931505,0.4742268041237113,0.0013542239020518,0.1666666666666666,0.1488095238095238,0.074074074074074,0.6307692307692307,0.7608695652173914,0.4444444444444445,0.2222222222222222,0.375,0.1153846153846154,0.958085364361436,0.1362441883970082,0.783783783783784,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.32974365330884,83.04863864657679,36.98453608247423
MAT_0228,1.0,0.8082191780821917,0.4845360824742267,0.0011044694938865,0.1249999999999999,0.125,0.0707070707070706,0.5538461538461539,0.673913043478261,0.4444444444444445,0.4444444444444445,0.25,0.1111111111111111,0.9359822908439658,0.1186577723873054,0.5405405405405406,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.13858308690058,84.13516609392897,41.3573883161512
MAT_0229,0.7777777777777777,0.3698630136986301,0.9896907216494844,0.2384655089162324,0.3333333333333333,0.2678571428571428,0.4175084175084175,0.8,0.6086956521739131,0.8888888888888888,0.6666666666666665,0.625,0.5722610722610724,0.3805577494243412,0.1683848797250859,0.6216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.47903136550966,64.5140941532694,78.96048109965635
MAT_0230,0.7333333333333334,0.6849315068493149,0.9690721649484536,0.5523790494902235,0.25,0.9791666666666666,0.9225589225589226,0.9076923076923078,0.4130434782608696,0.8888888888888888,0.8888888888888888,1.0,0.9895104895104896,0.0562643914702381,0.994137861330099,0.8378378378378379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.52627161293639,41.905918823444594,92.7147766323024
MAT_0231,0.9333333333333332,0.7671232876712328,0.4639175257731959,0.0012154714530711,0.1249999999999999,0.1220238095238095,0.074074074074074,0.5692307692307692,0.7826086956521741,0.4444444444444445,0.3333333333333333,0.25,0.1235431235431235,0.9530796355829448,0.1204770568021022,0.6486486486486485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0005728934449,81.10119433830774,37.61168384879725
MAT_0232,1.0,0.917808219178082,0.268041237113402,0.0005661099918413,0.0416666666666666,0.0625,0.0033670033670033,0.6461538461538461,0.956521739130435,0.1111111111111111,0.1111111111111111,0.125,0.0602175602175602,0.6738489604769903,0.1047099252071962,0.5135135135135134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.84833656556464,82.34994673139002,14.527491408934706
MAT_0233,0.6444444444444444,0.273972602739726,0.8556701030927835,0.2892655555370552,0.4583333333333333,0.2232142857142857,0.404040404040404,0.8153846153846154,0.5217391304347827,0.6666666666666665,0.8888888888888888,0.75,0.4860139860139861,0.503832163475978,0.2270062664240953,0.7297297297297296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.49375050560552,62.1460360944897,78.78006872852235
MAT_0234,0.1555555555555554,0.0273972602739726,0.0927835051546391,0.4134933981584774,0.9583333333333331,0.5,0.4175084175084175,0.123076923076923,0.1304347826086958,0.6666666666666665,0.7777777777777777,0.5,0.0501165501165501,0.173999132340345,0.0226399838285829,0.1081081081081081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.56152802157564,54.01650926393194,55.1890034364261
MAT_0235,1.0,0.821917808219178,0.4845360824742267,0.0009435166530689,0.1249999999999999,0.1607142857142857,0.0841750841750841,0.5538461538461539,0.7608695652173914,0.5555555555555556,0.2222222222222222,0.25,0.0928515928515928,0.9489081949342024,0.1156256316959773,0.5945945945945945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.60469113340457,85.0481420069049,38.024054982817866
MAT_0236,0.6888888888888889,0.3972602739726027,0.9587628865979382,0.1400789223929802,0.375,0.2499999999999999,0.430976430976431,0.8,0.6086956521739131,0.7777777777777777,0.7777777777777777,0.625,0.5466200466200467,0.3766866525023081,0.1859712957347887,0.8648648648648647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.22524175582002,62.5109220676231,78.34192439862542
MAT_0237,0.9555555555555556,0.7671232876712328,0.4432989690721649,0.0007659135183735,0.1249999999999999,0.1398809523809523,0.074074074074074,0.5230769230769231,0.7173913043478262,0.5555555555555556,0.3333333333333333,0.375,0.1013986013986014,0.9118769258150996,0.1374570446735395,0.7297297297297296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.68072629815249,82.46271597817989,43.03264604810997
MAT_0238,0.977777777777778,0.821917808219178,0.5051546391752577,0.0011710706693973,0.1249999999999999,0.1428571428571428,0.0841750841750841,0.5538461538461539,0.7826086956521741,0.4444444444444445,0.3333333333333333,0.25,0.1138306138306138,0.9835033427144398,0.1287649080250656,0.6756756756756757,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.93119784624807,83.7448954253078,38.43642611683848
MAT_0239,0.6444444444444444,0.2054794520547945,0.9381443298969072,0.2232193898222303,0.4583333333333333,0.181547619047619,0.4175084175084175,0.8461538461538463,0.5217391304347827,0.8888888888888888,0.8888888888888888,0.5,0.4518259518259518,0.5116855957373438,0.1966848595108146,0.8918918918918919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.93641493832972,65.50492233997389,82.09621993127148
MAT_0240,0.6888888888888889,0.3972602739726027,0.9484536082474226,0.1770980757810375,0.3333333333333333,0.2559523809523809,0.3973063973063973,0.9076923076923078,0.6956521739130435,0.6666666666666665,0.6666666666666665,0.625,0.5516705516705518,0.3663970989020768,0.1677784515868202,0.7027027027027029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.46146850097965,62.05221124808753,71.46907216494844
MAT_0241,0.7777777777777777,0.3698630136986301,0.9278350515463918,0.1858949810464154,0.375,0.2589285714285714,0.3872053872053872,0.8615384615384616,0.7826086956521741,0.7777777777777777,0.6666666666666665,0.625,0.6033411033411035,0.4242188282145122,0.1835455831817262,0.9189189189189192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.26826841372538,61.722979197205994,74.39003436426115
MAT_0242,1.0,0.8356164383561644,0.5154639175257731,0.0014430254693995,0.1249999999999999,0.1398809523809523,0.074074074074074,0.5384615384615385,0.847826086956522,0.4444444444444445,0.3333333333333333,0.25,0.101010101010101,0.918295382493298,0.1485748938750757,0.5945945945945945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.99374627295508,85.25877330001042,38.64261168384879
MAT_0243,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.1666666666666666,0.1428571428571428,0.0841750841750841,0.5538461538461539,0.6956521739130435,0.4444444444444445,0.2222222222222222,0.25,0.106060606060606,0.9741259441360668,0.120274914089347,0.5675675675675673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.58287924842482,82.59387691346454,34.896907216494846
MAT_0244,0.8888888888888888,0.6849315068493149,0.9690721649484536,0.5025946707959396,0.25,0.9732142857142856,0.9663299663299664,0.9076923076923078,0.4782608695652175,0.7777777777777777,0.8888888888888888,0.75,0.97979797979798,0.0736732037776566,0.9765514453203962,0.8108108108108107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.935627889589824,47.058210975736735,84.38144329896906
MAT_0245,0.8666666666666667,0.9041095890410956,0.3402061855670103,0.000777013714292,0.0,0.0476190476190476,0.0033670033670033,0.6615384615384616,0.8043478260869565,0.2222222222222222,0.2222222222222222,0.125,0.0396270396270396,0.6897449303091315,0.0764099454214675,0.4054054054054055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.84200945389112,80.82277172998823,22.63745704467354
MAT_0246,0.7777777777777777,0.3698630136986301,0.9381443298969072,0.4269856862973631,0.3333333333333333,0.2499999999999999,0.4175084175084175,0.7846153846153847,0.6086956521739131,0.8888888888888888,0.6666666666666665,0.5,0.5609945609945611,0.3896014327508148,0.1724277339801899,0.783783783783784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.82342604407574,64.0464918815434,75.4295532646048
MAT_0247,0.711111111111111,0.3150684931506849,0.865979381443299,0.1987989588016228,0.4583333333333333,0.2232142857142857,0.3804713804713804,0.7692307692307692,0.6304347826086958,0.8888888888888888,0.7777777777777777,0.75,0.4405594405594406,0.4974804498481595,0.2025469981807155,0.7027027027027029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.15050935042943,66.62494893422728,82.31958762886597
MAT_0248,0.3999999999999999,0.1232876712328767,0.0927835051546391,0.1752221426708181,0.9583333333333331,0.5178571428571428,0.404040404040404,0.1076923076923077,0.0434782608695654,0.7777777777777777,0.6666666666666665,0.625,0.047008547008547,0.1820861652780404,0.0052557105316353,0.1891891891891892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60.581719558259294,61.50524275266543,57.6890034364261
MAT_0249,0.8666666666666667,0.3972602739726027,0.9587628865979382,0.2221093702303845,0.3333333333333333,0.2678571428571428,0.4208754208754209,0.8461538461538463,0.7826086956521741,0.7777777777777777,0.6666666666666665,0.5,0.5843045843045844,0.3944180562198961,0.1906205781281584,0.8918918918918919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.50170205807163,65.96002851672954,72.50859106529208
