CO2 Emission per kg (estimated),Recyclability (%),Recycled Content (%),Reusability (%),Biodegradation Time (days),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Material Type_Cardboard,Material Type_Paper/Bio-Based,Material Type_Plastic,Material Type_Steel,Packaging Type_Bubble Wrap (Minimal Use),Packaging Type_Cardboard Boxes,Packaging Type_Foldable & Stackable Containers,Packaging Type_Plastic Totes & Pallets,Packaging Type_Protective Fillers (Paper/Biodegradable),Packaging Type_Steel Racks & Containers,Supplier Region_AMERICAS,Supplier Region_APAC,Supplier Region_EMEA,Supplier Region_EU,Supplier Region_LATAM,Supplier Region_ROW
0.0067340067340067,1.0,0.917808219178082,0.3195876288659793,0.0008214144979658,0.1111111111111111,0.2222222222222222,0.25,0.0889665889665889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4006734006734007,0.8666666666666667,0.3561643835616437,0.9278350515463918,0.18593383173213,0.8888888888888888,0.6666666666666665,0.5,0.5512820512820513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0639730639730639,0.911111111111111,0.8630136986301369,0.4536082474226804,0.0017982317387901,0.4444444444444445,0.2222222222222222,0.125,0.1103341103341103,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4343434343434343,0.711111111111111,0.3972602739726027,0.9484536082474226,0.1770980757810375,0.8888888888888888,0.7777777777777777,0.625,0.5516705516705518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4175084175084175,0.5999999999999999,0.273972602739726,0.8865979381443299,0.3847272404357936,0.7777777777777777,0.7777777777777777,0.625,0.4300699300699301,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.074074074074074,0.977777777777778,0.8082191780821917,0.4948453608247423,0.0011044694938865,0.3333333333333333,0.3333333333333333,0.25,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0841750841750841,1.0,0.780821917808219,0.4536082474226804,0.0006993123428628,0.3333333333333333,0.2222222222222222,0.125,0.0994560994560994,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3905723905723905,0.8666666666666667,0.4109589041095889,0.9587628865979382,0.2220039183691592,0.8888888888888888,0.8888888888888888,0.625,0.5586635586635588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3973063973063973,0.8666666666666667,0.2876712328767123,0.9381443298969072,0.2586845157817035,0.7777777777777777,0.7777777777777777,0.75,0.445998445998446,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3939393939393939,0.7777777777777777,0.3561643835616437,0.9690721649484536,0.2297518551202428,0.8888888888888888,0.6666666666666665,0.5,0.6041181041181042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4343434343434343,0.2888888888888887,0.1232876712328767,0.0927835051546391,0.3660511608029881,0.7777777777777777,0.8888888888888888,0.5,0.0641025641025641,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3872053872053872,0.6444444444444444,0.2602739726027397,0.9175257731958762,0.3350982644843681,0.8888888888888888,0.7777777777777777,0.625,0.4584304584304585,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9595959595959596,0.9333333333333332,0.6712328767123288,0.979381443298969,0.5025946707959396,0.7777777777777777,1.0,1.0,0.97979797979798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3838383838383838,0.7777777777777777,0.4246575342465753,0.9896907216494844,0.1400789223929802,0.6666666666666665,0.6666666666666665,0.625,0.5466200466200467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0774410774410774,1.0,0.7671232876712328,0.4639175257731959,0.0006826620489851,0.4444444444444445,0.3333333333333333,0.25,0.1076146076146076,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0067340067340067,1.0,0.8767123287671232,0.2989690721649484,0.0004051571510237,0.2222222222222222,0.1111111111111111,0.125,0.0629370629370629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0774410774410774,0.911111111111111,0.821917808219178,0.4845360824742267,0.0009435166530689,0.4444444444444445,0.3333333333333333,0.25,0.0928515928515928,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3703703703703703,0.6444444444444444,0.2876712328767123,0.8865979381443299,0.2823889841655705,0.6666666666666665,0.7777777777777777,0.75,0.4324009324009324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4175084175084175,0.5999999999999999,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.6666666666666665,0.8888888888888888,0.625,0.5788655788655789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.074074074074074,0.9333333333333332,0.7397260273972601,0.422680412371134,0.0009990176326612,0.4444444444444445,0.3333333333333333,0.25,0.1383061383061383,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4175084175084175,0.8444444444444446,0.3972602739726027,0.9690721649484536,0.1824872208994488,0.7777777777777777,0.6666666666666665,0.625,0.5571095571095572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0067340067340067,1.0,0.9726027397260272,0.2783505154639175,0.0006105107755151,0.1111111111111111,0.1111111111111111,0.125,0.054001554001554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3973063973063973,0.8888888888888888,0.3972602739726027,0.9587628865979382,0.1399346198460403,0.7777777777777777,0.6666666666666665,0.625,0.5516705516705518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0673400673400673,0.977777777777778,0.780821917808219,0.4845360824742267,0.000921316261232,0.4444444444444445,0.3333333333333333,0.25,0.1421911421911422,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.074074074074074,1.0,0.8082191780821917,0.4639175257731959,0.0012265716489896,0.3333333333333333,0.3333333333333333,0.25,0.0998445998445998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4006734006734007,0.8888888888888888,0.2876712328767123,0.865979381443299,0.2053813749812684,0.8888888888888888,0.8888888888888888,0.625,0.4860139860139861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0033670033670033,1.0,0.9589041095890408,0.3092783505154639,0.0005050589142898,0.0,0.1111111111111111,0.125,0.0703185703185703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.074074074074074,0.911111111111111,0.8356164383561644,0.4845360824742267,0.0006826620489851,0.4444444444444445,0.2222222222222222,0.25,0.1169386169386169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3771043771043771,0.3999999999999999,0.1232876712328767,0.0927835051546391,0.1752221426708181,0.8888888888888888,0.6666666666666665,0.5,0.047008547008547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4006734006734007,0.6666666666666667,0.2328767123287671,0.865979381443299,0.290691930712577,0.8888888888888888,0.8888888888888888,0.625,0.4755244755244756,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.074074074074074,0.977777777777778,0.8493150684931505,0.4742268041237113,0.0013542239020518,0.4444444444444445,0.2222222222222222,0.375,0.1153846153846154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0707070707070706,1.0,0.8082191780821917,0.4845360824742267,0.0011044694938865,0.4444444444444445,0.4444444444444445,0.25,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4175084175084175,0.7777777777777777,0.3698630136986301,0.9896907216494844,0.2384655089162324,0.8888888888888888,0.6666666666666665,0.625,0.5722610722610724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9225589225589226,0.7333333333333334,0.6849315068493149,0.9690721649484536,0.5523790494902235,0.8888888888888888,0.8888888888888888,1.0,0.9895104895104896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.074074074074074,0.9333333333333332,0.7671232876712328,0.4639175257731959,0.0012154714530711,0.4444444444444445,0.3333333333333333,0.25,0.1235431235431235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0033670033670033,1.0,0.917808219178082,0.268041237113402,0.0005661099918413,0.1111111111111111,0.1111111111111111,0.125,0.0602175602175602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.404040404040404,0.6444444444444444,0.273972602739726,0.8556701030927835,0.2892655555370552,0.6666666666666665,0.8888888888888888,0.75,0.4860139860139861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4175084175084175,0.1555555555555554,0.0273972602739726,0.0927835051546391,0.4134933981584774,0.6666666666666665,0.7777777777777777,0.5,0.0501165501165501,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0841750841750841,1.0,0.821917808219178,0.4845360824742267,0.0009435166530689,0.5555555555555556,0.2222222222222222,0.25,0.0928515928515928,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.430976430976431,0.6888888888888889,0.3972602739726027,0.9587628865979382,0.1400789223929802,0.7777777777777777,0.7777777777777777,0.625,0.5466200466200467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.074074074074074,0.9555555555555556,0.7671232876712328,0.4432989690721649,0.0007659135183735,0.5555555555555556,0.3333333333333333,0.375,0.1013986013986014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0841750841750841,0.977777777777778,0.821917808219178,0.5051546391752577,0.0011710706693973,0.4444444444444445,0.3333333333333333,0.25,0.1138306138306138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4175084175084175,0.6444444444444444,0.2054794520547945,0.9381443298969072,0.2232193898222303,0.8888888888888888,0.8888888888888888,0.5,0.4518259518259518,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3973063973063973,0.6888888888888889,0.3972602739726027,0.9484536082474226,0.1770980757810375,0.6666666666666665,0.6666666666666665,0.625,0.5516705516705518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3872053872053872,0.7777777777777777,0.3698630136986301,0.9278350515463918,0.1858949810464154,0.7777777777777777,0.6666666666666665,0.625,0.6033411033411035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.074074074074074,1.0,0.8356164383561644,0.5154639175257731,0.0014430254693995,0.4444444444444445,0.3333333333333333,0.25,0.101010101010101,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0841750841750841,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.4444444444444445,0.2222222222222222,0.25,0.106060606060606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9663299663299664,0.8888888888888888,0.6849315068493149,0.9690721649484536,0.5025946707959396,0.7777777777777777,0.8888888888888888,0.75,0.97979797979798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0033670033670033,0.8666666666666667,0.9041095890410956,0.3402061855670103,0.000777013714292,0.2222222222222222,0.2222222222222222,0.125,0.0396270396270396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4175084175084175,0.7777777777777777,0.3698630136986301,0.9381443298969072,0.4269856862973631,0.8888888888888888,0.6666666666666665,0.5,0.5609945609945611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3804713804713804,0.711111111111111,0.3150684931506849,0.865979381443299,0.1987989588016228,0.8888888888888888,0.7777777777777777,0.75,0.4405594405594406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.404040404040404,0.3999999999999999,0.1232876712328767,0.0927835051546391,0.1752221426708181,0.7777777777777777,0.6666666666666665,0.625,0.047008547008547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4208754208754209,0.8666666666666667,0.3972602739726027,0.9587628865979382,0.2221093702303845,0.7777777777777777,0.6666666666666665,0.5,0.5843045843045844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8484848484848485,0.9333333333333332,0.7123287671232876,0.979381443298969,0.8755779039500048,0.8888888888888888,1.0,1.0,0.9370629370629372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0673400673400673,0.9555555555555556,0.7671232876712328,0.4639175257731959,0.0012154714530711,0.3333333333333333,0.3333333333333333,0.375,0.1235431235431235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0067340067340067,1.0,0.917808219178082,0.268041237113402,0.0005661099918413,0.0,0.2222222222222222,0.0,0.0602175602175602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3703703703703703,0.8222222222222224,0.3698630136986301,0.9896907216494844,0.2384655089162324,0.7777777777777777,0.7777777777777777,0.625,0.5722610722610724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0707070707070706,1.0,0.780821917808219,0.4536082474226804,0.0006993123428628,0.5555555555555556,0.2222222222222222,0.25,0.0994560994560994,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3905723905723905,0.7333333333333334,0.3561643835616437,0.9690721649484536,0.18593383173213,0.6666666666666665,0.7777777777777777,0.5,0.5512820512820513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.430976430976431,0.711111111111111,0.2054794520547945,0.9175257731958762,0.0605182681474328,0.7777777777777777,0.6666666666666665,0.625,0.480963480963481,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.074074074074074,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.4444444444444445,0.3333333333333333,0.25,0.106060606060606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4107744107744108,0.7777777777777777,0.3972602739726027,0.9484536082474226,0.1713870249809909,0.8888888888888888,0.6666666666666665,0.5,0.5621600621600622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.01010101010101,0.977777777777778,0.9315068493150684,0.2886597938144329,0.0004051571510237,0.1111111111111111,0.2222222222222222,0.0,0.067987567987568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0841750841750841,0.8666666666666667,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.4444444444444445,0.4444444444444445,0.25,0.1169386169386169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3905723905723905,0.4666666666666665,0.1232876712328767,0.0515463917525773,0.3552784206641247,0.8888888888888888,0.6666666666666665,0.625,0.0376845376845376,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3838383838383838,0.8888888888888888,0.3972602739726027,0.9587628865979382,0.1399346198460403,0.7777777777777777,0.6666666666666665,0.625,0.5516705516705518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0841750841750841,1.0,0.821917808219178,0.5051546391752577,0.0011710706693973,0.5555555555555556,0.2222222222222222,0.375,0.1138306138306138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3973063973063973,0.6444444444444444,0.273972602739726,0.8865979381443299,0.3847272404357936,0.6666666666666665,0.8888888888888888,0.75,0.4300699300699301,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0067340067340067,1.0,0.9726027397260272,0.2783505154639175,0.0006105107755151,0.2222222222222222,0.2222222222222222,0.125,0.054001554001554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0774410774410774,0.8666666666666667,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.5555555555555556,0.2222222222222222,0.25,0.1169386169386169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3838383838383838,0.5999999999999999,0.273972602739726,0.8556701030927835,0.2892655555370552,0.8888888888888888,0.7777777777777777,0.75,0.4860139860139861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4175084175084175,0.7777777777777777,0.3698630136986301,0.9278350515463918,0.1858949810464154,0.7777777777777777,0.6666666666666665,0.625,0.6033411033411035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.905723905723906,0.9333333333333332,0.6986301369863013,0.9896907216494844,0.5748069953434679,0.8888888888888888,0.8888888888888888,0.875,0.9483294483294484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0774410774410774,0.977777777777778,0.780821917808219,0.4845360824742267,0.000921316261232,0.5555555555555556,0.3333333333333333,0.375,0.1421911421911422,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4107744107744108,0.8888888888888888,0.2876712328767123,0.9381443298969072,0.2586845157817035,0.8888888888888888,0.8888888888888888,0.625,0.445998445998446,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4175084175084175,0.8222222222222224,0.3698630136986301,0.9896907216494844,0.2384655089162324,0.6666666666666665,0.6666666666666665,0.5,0.5722610722610724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0808080808080808,0.9555555555555556,0.7671232876712328,0.4432989690721649,0.0007659135183735,0.4444444444444445,0.2222222222222222,0.25,0.1013986013986014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.074074074074074,1.0,0.7671232876712328,0.5154639175257731,0.0006771119510259,0.4444444444444445,0.3333333333333333,0.25,0.1017871017871018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.404040404040404,0.711111111111111,0.3150684931506849,0.865979381443299,0.1987989588016228,0.7777777777777777,0.7777777777777777,0.625,0.4405594405594406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4175084175084175,0.7333333333333334,0.3972602739726027,0.9587628865979382,0.2221093702303845,0.6666666666666665,0.7777777777777777,0.625,0.5843045843045844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0774410774410774,1.0,0.821917808219178,0.4845360824742267,0.0009879174367427,0.4444444444444445,0.3333333333333333,0.25,0.1107226107226107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4276094276094276,0.711111111111111,0.2602739726027397,0.9175257731958762,0.3350982644843681,0.7777777777777777,0.6666666666666665,0.625,0.4584304584304585,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3804713804713804,0.8666666666666667,0.3972602739726027,0.9587628865979382,0.1399346198460403,0.8888888888888888,0.6666666666666665,0.5,0.5516705516705518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9225589225589226,0.911111111111111,0.7123287671232876,0.979381443298969,0.8755779039500048,0.7777777777777777,1.0,0.875,0.9370629370629372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.074074074074074,0.911111111111111,0.780821917808219,0.4845360824742267,0.000921316261232,0.3333333333333333,0.3333333333333333,0.375,0.1421911421911422,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4276094276094276,0.7777777777777777,0.3972602739726027,0.9484536082474226,0.1713870249809909,0.6666666666666665,0.6666666666666665,0.5,0.5621600621600622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0774410774410774,0.977777777777778,0.8356164383561644,0.5154639175257731,0.0014430254693995,0.5555555555555556,0.3333333333333333,0.25,0.101010101010101,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4175084175084175,0.6666666666666667,0.2328767123287671,0.865979381443299,0.290691930712577,0.7777777777777777,0.8888888888888888,0.75,0.4755244755244756,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0841750841750841,0.9555555555555556,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.4444444444444445,0.2222222222222222,0.125,0.1169386169386169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4175084175084175,0.8222222222222224,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.7777777777777777,0.6666666666666665,0.625,0.5788655788655789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0639730639730639,0.9555555555555556,0.7671232876712328,0.4639175257731959,0.0012154714530711,0.4444444444444445,0.4444444444444445,0.25,0.1235431235431235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4343434343434343,0.7333333333333334,0.273972602739726,0.8865979381443299,0.3847272404357936,0.8888888888888888,0.7777777777777777,0.75,0.4300699300699301,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0808080808080808,1.0,0.780821917808219,0.4536082474226804,0.0006993123428628,0.3333333333333333,0.2222222222222222,0.125,0.0994560994560994,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4107744107744108,0.711111111111111,0.3561643835616437,0.9278350515463918,0.18593383173213,0.6666666666666665,0.7777777777777777,0.5,0.5512820512820513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.404040404040404,0.5999999999999999,0.273972602739726,0.8556701030927835,0.2892655555370552,0.6666666666666665,0.8888888888888888,0.75,0.4860139860139861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0841750841750841,1.0,0.821917808219178,0.4845360824742267,0.0009435166530689,0.4444444444444445,0.2222222222222222,0.125,0.0928515928515928,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3771043771043771,0.7333333333333334,0.3835616438356165,0.9381443298969072,0.4269856862973631,0.7777777777777777,0.6666666666666665,0.5,0.5609945609945611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.074074074074074,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.5555555555555556,0.3333333333333333,0.375,0.106060606060606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.404040404040404,0.711111111111111,0.3150684931506849,0.865979381443299,0.1987989588016228,0.8888888888888888,0.7777777777777777,0.75,0.4405594405594406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
